index,split
822673,train
829091,train
838543,train
822734,train
798889,train
802853,train
815525,train
809203,train
806773,train
825891,train
802716,train
809878,train
824942,train
833152,train
805384,train
815223,train
798648,train
842836,train
842258,train
828534,train
829372,train
809923,train
815088,train
838049,train
818778,train
832322,train
801883,train
811014,train
807118,train
799928,train
825055,train
807067,train
800183,train
831953,train
802904,train
809731,train
830022,train
806672,train
826636,train
836972,train
807657,train
815219,train
814581,train
812555,train
798526,train
805790,train
817074,train
836910,train
809403,train
825805,train
820164,train
808257,train
800396,train
817855,train
841216,train
829177,train
799511,train
825581,train
833404,train
831929,train
806461,train
839422,train
838786,train
838695,train
839744,train
810192,train
817794,train
809117,train
825463,train
838952,train
843304,train
818735,train
816623,train
819648,train
816319,train
827527,train
809812,train
798926,train
820162,train
820260,train
838570,train
815417,train
835919,train
838385,train
839415,train
842458,train
814715,train
841568,train
800296,train
825369,train
841769,train
811928,train
806911,train
839298,train
817967,train
817639,train
813962,train
808333,train
831039,train
834935,train
836955,train
834526,train
803206,train
831373,train
822956,train
835562,train
814321,train
800955,train
813791,train
836707,train
803352,train
807007,train
834362,train
840115,train
813921,train
801999,train
823284,train
802714,train
840080,train
812249,train
826416,train
802012,train
802410,train
807546,train
841757,train
843032,train
801534,train
830954,train
823937,train
807423,train
833456,train
819065,train
824793,train
839533,train
829396,train
826439,train
830976,train
806840,train
816132,train
823268,train
831251,train
822926,train
838909,train
815664,train
841739,train
800869,train
809181,train
799063,train
829206,train
802868,train
800717,train
819679,train
809363,train
799149,train
807231,train
823201,train
827542,train
841267,train
800320,train
836999,train
831786,train
835363,train
818799,train
841962,train
799840,train
836992,train
826022,train
803120,train
806096,train
840800,train
799998,train
823430,train
809662,train
841734,train
818693,train
809966,train
799712,train
807709,train
828507,train
807017,train
839703,train
802878,train
817251,train
828735,train
839792,train
817617,train
808461,train
810711,train
799531,train
810926,train
837208,train
827533,train
842516,train
814060,train
816745,train
811020,train
829643,train
834896,train
802871,train
828890,train
832980,train
806569,train
813401,train
829049,train
837493,train
828622,train
815229,train
836126,train
800068,train
807786,train
832701,train
840894,train
814682,train
842000,train
801458,train
823033,train
823888,train
835887,train
818150,train
811558,train
807290,train
811984,train
799942,train
839336,train
841074,train
835260,train
804489,train
803929,train
819181,train
823437,train
823159,train
842102,train
831050,train
798629,train
812462,train
838310,train
840940,train
802796,train
835503,train
835250,train
800526,train
836725,train
832962,train
815655,train
820040,train
803095,train
814487,train
822647,train
826554,train
829030,train
839620,train
836478,train
836207,train
825821,train
804703,train
839694,train
827769,train
822450,train
817813,train
819491,train
839080,train
825360,train
808947,train
833650,train
808572,train
823705,train
798681,train
801056,train
839655,train
811439,train
841398,train
833497,train
820139,train
805711,train
808246,train
824385,train
838340,train
806138,train
827689,train
835547,train
806226,train
841418,train
800888,train
800435,train
838430,train
805712,train
809145,train
813200,train
813798,train
833823,train
839748,train
832710,train
806989,train
814138,train
834570,train
804772,train
811059,train
826122,train
834529,train
819563,train
809747,train
825868,train
842390,train
810282,train
805752,train
808777,train
840681,train
800673,train
803002,train
840490,train
819553,train
813833,train
834051,train
827444,train
806856,train
826604,train
805061,train
827537,train
841143,train
814742,train
829908,train
828185,train
824464,train
836928,train
808929,train
813276,train
838134,train
818900,train
837300,train
819595,train
806012,train
831386,train
813282,train
805463,train
840461,train
827963,train
820203,train
830868,train
818542,train
806411,train
829043,train
827730,train
801579,train
838927,train
811713,train
835182,train
825199,train
818571,train
811438,train
824941,train
803203,train
830947,train
839262,train
800841,train
843049,train
827006,train
808070,train
819068,train
809457,train
813815,train
832153,train
806586,train
819728,train
839833,train
800422,train
842199,train
803289,train
831234,train
803098,train
827095,train
838995,train
806065,train
820214,train
826825,train
822291,train
804621,train
823755,train
808955,train
829712,train
803614,train
811850,train
808105,train
800947,train
803831,train
832116,train
803350,train
836513,train
832242,train
800886,train
824075,train
834949,train
824243,train
820198,train
839849,train
841155,train
799723,train
815849,train
802339,train
801065,train
806842,train
808117,train
801707,train
810037,train
828679,train
831101,train
831236,train
827200,train
820292,train
835720,train
833475,train
840625,train
827461,train
828641,train
801337,train
813932,train
812050,train
814594,train
819541,train
817670,train
819000,train
817401,train
838888,train
801765,train
811174,train
808507,train
826896,train
806904,train
802663,train
814222,train
815108,train
812486,train
837592,train
803365,train
801527,train
831403,train
812461,train
817841,train
829978,train
799703,train
827991,train
837746,train
810468,train
823455,train
810349,train
815197,train
798770,train
834363,train
810933,train
809985,train
842772,train
799138,train
813650,train
824486,train
830757,train
811931,train
832262,train
839043,train
824183,train
840435,train
798103,train
810677,train
813236,train
798524,train
825432,train
828137,train
800225,train
823090,train
798939,train
829342,train
838383,train
831674,train
823651,train
798389,train
805855,train
818709,train
839176,train
800922,train
827090,train
829080,train
806853,train
832211,train
818349,train
828999,train
833948,train
799375,train
828314,train
824656,train
830267,train
799537,train
814879,train
835092,train
808149,train
824857,train
808045,train
828794,train
826101,train
826927,train
800149,train
806890,train
798195,train
834960,train
805135,train
839632,train
829366,train
815850,train
826085,train
822890,train
833955,train
823676,train
804860,train
837807,train
799843,train
842271,train
833084,train
798612,train
820005,train
799411,train
833878,train
838521,train
808801,train
841842,train
814381,train
834796,train
837662,train
842683,train
823933,train
799000,train
801393,train
810518,train
802271,train
828793,train
822574,train
829747,train
831229,train
801905,train
835062,train
818007,train
831216,train
836272,train
810532,train
835493,train
808834,train
816206,train
810643,train
823225,train
817567,train
842289,train
838182,train
802174,train
801439,train
815189,train
813329,train
819470,train
832182,train
830558,train
816920,train
827081,train
840565,train
805437,train
805881,train
802300,train
827312,train
813030,train
835552,train
831594,train
800979,train
809460,train
829010,train
798089,train
840458,train
810534,train
800280,train
833881,train
808938,train
830767,train
817647,train
810100,train
823978,train
823898,train
837578,train
838030,train
842300,train
840572,train
812895,train
830780,train
800597,train
814228,train
804768,train
839578,train
830070,train
810220,train
833184,train
815495,train
830139,train
800924,train
807153,train
806926,train
824996,train
823868,train
823601,train
826009,train
816054,train
838173,train
839593,train
813345,train
805186,train
827574,train
816566,train
826739,train
808069,train
798617,train
833398,train
842140,train
822321,train
810542,train
838934,train
812600,train
829554,train
832530,train
802898,train
825577,train
835797,train
824593,train
811012,train
840481,train
832261,train
824132,train
841940,train
839741,train
800339,train
798086,train
803701,train
842994,train
803280,train
807834,train
808891,train
808852,train
842268,train
798119,train
831152,train
799896,train
804944,train
819301,train
808758,train
832562,train
811593,train
830548,train
817125,train
802779,train
802547,train
827133,train
831598,train
827271,train
822497,train
811503,train
816983,train
806959,train
827092,train
827396,train
829303,train
833295,train
811169,train
830686,train
830415,train
813505,train
805612,train
805923,train
829369,train
838499,train
815401,train
830425,train
816369,train
827181,train
831303,train
815968,train
809348,train
835091,train
843052,train
801372,train
803928,train
842362,train
842242,train
801002,train
833278,train
819561,train
817477,train
811920,train
811990,train
837509,train
803283,train
834617,train
826323,train
841550,train
830449,train
810977,train
801051,train
839788,train
832016,train
798323,train
826790,train
816100,train
814574,train
834515,train
824865,train
801465,train
819993,train
838411,train
837834,train
812200,train
814126,train
824048,train
836944,train
824885,train
819151,train
802995,train
825726,train
822610,train
841799,train
837338,train
806254,train
816348,train
827329,train
819458,train
811599,train
814325,train
802349,train
798289,train
815656,train
823842,train
836434,train
801897,train
830983,train
839830,train
801704,train
811371,train
801612,train
836122,train
827734,train
818432,train
836882,train
798705,train
819511,train
831378,train
824867,train
806932,train
826374,train
815517,train
815613,train
826732,train
842424,train
837068,train
806324,train
822355,train
816584,train
807600,train
810129,train
801923,train
824880,train
817989,train
814007,train
832636,train
834952,train
827318,train
840544,train
810996,train
840254,train
808905,train
798416,train
798999,train
839565,train
819567,train
803007,train
813920,train
801384,train
806145,train
816244,train
805323,train
801818,train
824624,train
834191,train
825876,train
807403,train
825129,train
839717,train
827642,train
798551,train
818705,train
802254,train
798935,train
829047,train
827078,train
835450,train
822560,train
824604,train
817630,train
828181,train
819506,train
811921,train
837989,train
836921,train
818044,train
803415,train
806557,train
812497,train
824062,train
804967,train
823802,train
835489,train
836307,train
837163,train
809578,train
836065,train
841744,train
837191,train
825999,train
814688,train
823737,train
811957,train
842339,train
833808,train
819158,train
799927,train
803474,train
813038,train
824083,train
830349,train
827264,train
815430,train
831803,train
826776,train
807975,train
803010,train
804865,train
816822,train
809438,train
823343,train
839893,train
806328,train
830964,train
842892,train
801422,train
809215,train
813806,train
817065,train
841455,train
827614,train
824856,train
832691,train
834437,train
812290,train
840946,train
831519,train
803617,train
819619,train
798818,train
798183,train
838187,train
805516,train
838973,train
809836,train
839550,train
805965,train
814225,train
815418,train
832607,train
827376,train
833559,train
817467,train
800085,train
840889,train
808580,train
838942,train
828781,train
830148,train
798513,train
829439,train
834607,train
831147,train
837048,train
841350,train
840923,train
822982,train
835522,train
813843,train
799416,train
818002,train
822744,train
799500,train
819932,train
806966,train
803106,train
835890,train
816419,train
816625,train
802645,train
810168,train
841802,train
841764,train
843250,train
822451,train
809358,train
813759,train
798687,train
813799,train
808269,train
837601,train
834982,train
813020,train
798651,train
820178,train
799195,train
818540,train
803710,train
835799,train
832297,train
837116,train
798666,train
805420,train
827584,train
799124,train
800117,train
826180,train
812300,train
823371,train
829123,train
825022,train
827422,train
842201,train
810262,train
819343,train
798554,train
810837,train
798452,train
802944,train
803147,train
826627,train
827419,train
800802,train
827798,train
836973,train
801795,train
827856,train
808836,train
813834,train
834985,train
812209,train
827845,train
811518,train
813596,train
817052,train
799002,train
827457,train
798318,train
803228,train
800874,train
809146,train
800265,train
813064,train
828480,train
832289,train
799622,train
826363,train
824125,train
801611,train
812482,train
807507,train
841708,train
829437,train
810404,train
819292,train
836563,train
824312,train
818684,train
822467,train
805660,train
806242,train
814081,train
842222,train
806805,train
823209,train
829658,train
832192,train
832126,train
819952,train
802445,train
827590,train
800119,train
839314,train
813786,train
807270,train
799062,train
802699,train
810469,train
807249,train
811478,train
822708,train
834350,train
814601,train
825651,train
842841,train
813041,train
815943,train
799687,train
819003,train
825599,train
841885,train
800245,train
809132,train
820091,train
808026,train
808936,train
805312,train
832629,train
802956,train
827346,train
824929,train
818315,train
837927,train
811550,train
823870,train
809976,train
812857,train
814215,train
837956,train
837212,train
817572,train
798569,train
841376,train
809417,train
825384,train
842951,train
838445,train
819799,train
818201,train
833739,train
820243,train
810206,train
800576,train
812415,train
824406,train
813366,train
801777,train
807200,train
838231,train
803911,train
837820,train
811163,train
829873,train
808159,train
835337,train
811538,train
838773,train
841516,train
813947,train
840010,train
834643,train
807589,train
800847,train
836853,train
831329,train
803744,train
802376,train
810786,train
810375,train
837349,train
816731,train
819529,train
838483,train
815214,train
800176,train
812434,train
819089,train
825927,train
800777,train
819250,train
805212,train
826533,train
812618,train
841411,train
812783,train
824863,train
807599,train
808444,train
817352,train
813264,train
834731,train
805065,train
815044,train
817152,train
802253,train
806127,train
831341,train
818887,train
815886,train
813867,train
808314,train
832654,train
796224,train
839005,train
837814,train
839606,train
799562,train
800254,train
805400,train
827406,train
816426,train
830545,train
826171,train
837457,train
826877,train
802348,train
801153,train
829479,train
809150,train
814122,train
804934,train
835410,train
826532,train
816443,train
835955,train
817618,train
813595,train
831495,train
802738,train
814046,train
826826,train
830619,train
833961,train
833157,train
824192,train
819838,train
839488,train
842957,train
814099,train
835275,train
841888,train
809483,train
817024,train
829999,train
842397,train
827969,train
823389,train
825609,train
822435,train
837472,train
823039,train
801840,train
816994,train
800503,train
829587,train
823979,train
840502,train
825312,train
802647,train
809440,train
798252,train
816220,train
831014,train
813119,train
815403,train
823805,train
812314,train
828578,train
798777,train
807712,train
839710,train
801832,train
813078,train
831792,train
802386,train
803668,train
828124,train
801496,train
818348,train
841270,train
810128,train
799424,train
808553,train
808661,train
819310,train
806751,train
819029,train
803800,train
814057,train
833640,train
832625,train
814586,train
802498,train
827903,train
798858,train
827246,train
814727,train
818134,train
798203,train
820298,train
825116,train
834149,train
816178,train
817862,train
828935,train
832536,train
812490,train
835620,train
815957,train
839797,train
817223,train
802357,train
827335,train
801367,train
807851,train
831252,train
842179,train
829429,train
827842,train
822324,train
830552,train
814673,train
800535,train
842298,train
817486,train
807204,train
824156,train
798934,train
837759,train
816680,train
842906,train
814724,train
826154,train
799510,train
841585,train
842700,train
831307,train
807603,train
818582,train
830494,train
829005,train
824752,train
833189,train
818523,train
808669,train
802597,train
809429,train
810623,train
820247,train
841421,train
819740,train
801197,train
801512,train
841497,train
829476,train
823257,train
827370,train
825708,train
809630,train
802067,train
811220,train
805829,train
806953,train
833198,train
810165,train
809804,train
806088,train
799848,train
822876,train
842184,train
814546,train
833965,train
814629,train
827446,train
839322,train
798233,train
840017,train
837582,train
837700,train
820316,train
837716,train
832386,train
825196,train
834597,train
828111,train
838149,train
832505,train
800136,train
826901,train
823654,train
834462,train
823612,train
839408,train
830201,train
842513,train
803593,train
799862,train
813347,train
822445,train
837874,train
837868,train
806392,train
825174,train
839649,train
802660,train
798466,train
829068,train
820209,train
826321,train
839785,train
840430,train
834923,train
832050,train
828811,train
837396,train
819267,train
815353,train
800696,train
800297,train
837892,train
831353,train
830804,train
837533,train
803376,train
839424,train
816714,train
815210,train
838790,train
800588,train
802662,train
810903,train
837660,train
839292,train
827430,train
802079,train
840329,train
808917,train
800420,train
813902,train
840398,train
825401,train
834133,train
807674,train
834637,train
827618,train
824557,train
802528,train
811167,train
808897,train
825756,train
811343,train
802423,train
814479,train
834214,train
837531,train
809805,train
829949,train
805916,train
816891,train
841943,train
840052,train
806085,train
843221,train
830089,train
806642,train
803718,train
818623,train
828705,train
814220,train
811192,train
834803,train
802850,train
833631,train
835833,train
827971,train
812481,train
841240,train
813680,train
835966,train
805409,train
802440,train
840001,train
834662,train
801373,train
808518,train
838844,train
799671,train
817687,train
827866,train
831424,train
826758,train
815065,train
800198,train
811126,train
833172,train
832236,train
836266,train
815872,train
824103,train
802090,train
803029,train
803207,train
818226,train
834704,train
840166,train
803747,train
841211,train
816109,train
824179,train
809071,train
839085,train
842889,train
830592,train
833237,train
838515,train
822975,train
804577,train
801561,train
807454,train
811237,train
830314,train
829639,train
803340,train
811454,train
814083,train
814634,train
806674,train
824664,train
834286,train
820114,train
826618,train
806768,train
799397,train
811505,train
807838,train
842277,train
816108,train
811295,train
813851,train
802838,train
837221,train
798088,train
813013,train
823738,train
817123,train
815316,train
829534,train
805542,train
819091,train
832045,train
831111,train
817838,train
805466,train
832780,train
798885,train
816979,train
829758,train
826548,train
812056,train
834540,train
832379,train
812541,train
817708,train
801146,train
808912,train
834084,train
842151,train
806207,train
828523,train
802788,train
808170,train
816758,train
805661,train
810702,train
800582,train
810232,train
801657,train
837574,train
809291,train
834698,train
831164,train
835888,train
825154,train
800573,train
829461,train
835110,train
837752,train
837108,train
841488,train
842134,train
814491,train
831343,train
799675,train
841689,train
818920,train
800270,train
814839,train
838034,train
835416,train
832299,train
824674,train
814274,train
828716,train
806201,train
839376,train
834147,train
822453,train
816676,train
817153,train
807098,train
829570,train
806057,train
837694,train
799105,train
819306,train
818821,train
823980,train
812009,train
841327,train
839344,train
800138,train
838031,train
800880,train
838037,train
818981,train
805122,train
799784,train
812206,train
834747,train
839198,train
800543,train
809548,train
826629,train
831535,train
826351,train
827838,train
798495,train
834616,train
823658,train
808328,train
800755,train
804672,train
811825,train
815395,train
807246,train
823856,train
817167,train
841480,train
829786,train
834007,train
809752,train
806212,train
806081,train
818957,train
802036,train
841384,train
801403,train
816782,train
817668,train
802864,train
802068,train
828397,train
808369,train
805164,train
813589,train
833396,train
798582,train
811545,train
807793,train
813307,train
818424,train
811229,train
801988,train
815975,train
804749,train
839767,train
836175,train
818884,train
832886,train
816288,train
831408,train
822702,train
812793,train
824615,train
808566,train
839967,train
816804,train
804524,train
818398,train
831174,train
828658,train
836227,train
810055,train
807282,train
799989,train
824009,train
829331,train
831791,train
835269,train
838133,train
831129,train
809089,train
829419,train
828225,train
837096,train
813377,train
808895,train
839357,train
842311,train
803430,train
829533,train
820045,train
799866,train
800432,train
814676,train
819522,train
838024,train
827251,train
841283,train
842057,train
820124,train
813982,train
799324,train
841816,train
835131,train
799214,train
837240,train
842883,train
803194,train
803445,train
843128,train
815650,train
836042,train
801323,train
841966,train
806266,train
810305,train
838896,train
836326,train
833180,train
827403,train
841839,train
835882,train
827215,train
831044,train
843071,train
799755,train
811263,train
814754,train
832547,train
810078,train
807776,train
842466,train
817720,train
817746,train
818428,train
801114,train
815318,train
815669,train
830760,train
805511,train
822540,train
798363,train
833839,train
835848,train
835595,train
829163,train
813090,train
825379,train
841147,train
817624,train
824781,train
809468,train
817955,train
801060,train
803282,train
841732,train
803788,train
831089,train
818511,train
811544,train
807088,train
809981,train
829125,train
829560,train
811240,train
833635,train
822830,train
835536,train
842796,train
842723,train
839104,train
800568,train
806376,train
841491,train
810208,train
826478,train
827347,train
837550,train
834532,train
824224,train
823248,train
807601,train
812252,train
842897,train
798253,train
828029,train
838671,train
808880,train
825644,train
827684,train
838071,train
803927,train
798868,train
824189,train
833754,train
809492,train
842243,train
811359,train
802092,train
840070,train
839333,train
841407,train
814687,train
816997,train
827555,train
815442,train
834267,train
825039,train
838939,train
827423,train
825556,train
816127,train
822840,train
832785,train
807505,train
832792,train
799414,train
840629,train
809023,train
815770,train
798953,train
839768,train
825811,train
831767,train
799331,train
819905,train
803804,train
801193,train
835022,train
825903,train
823328,train
803256,train
840060,train
804760,train
809482,train
828851,train
838400,train
829360,train
831120,train
799436,train
839537,train
836592,train
832914,train
803552,train
816266,train
800554,train
840188,train
834175,train
809521,train
834549,train
837188,train
829199,train
842348,train
801254,train
798212,train
818535,train
809473,train
816298,train
829699,train
800171,train
818043,train
838963,train
819882,train
814665,train
826330,train
841218,train
819478,train
816619,train
840689,train
841935,train
840343,train
809110,train
811951,train
811761,train
828850,train
800441,train
817721,train
826487,train
807632,train
823970,train
806249,train
798921,train
817006,train
801480,train
839482,train
800850,train
801350,train
823487,train
830946,train
826449,train
814197,train
819813,train
825068,train
800478,train
802949,train
810205,train
817839,train
818273,train
815196,train
818942,train
830448,train
814165,train
818107,train
798548,train
839667,train
838551,train
802273,train
829340,train
812315,train
835205,train
811072,train
817056,train
799215,train
824074,train
840765,train
834820,train
834163,train
810525,train
804586,train
805771,train
830263,train
809342,train
824193,train
801688,train
823243,train
809698,train
806107,train
835511,train
827449,train
841453,train
842215,train
803173,train
833694,train
798600,train
829588,train
802129,train
812375,train
839592,train
833933,train
842978,train
827899,train
842372,train
830307,train
823678,train
806168,train
811219,train
805735,train
807972,train
837030,train
804575,train
834117,train
800295,train
800759,train
810628,train
814086,train
832949,train
798767,train
799090,train
839067,train
802474,train
807718,train
841462,train
831040,train
840493,train
841551,train
824589,train
806895,train
800900,train
842518,train
840869,train
835161,train
806618,train
836841,train
830272,train
839811,train
834653,train
841192,train
807760,train
838199,train
835820,train
838843,train
810065,train
831048,train
833130,train
800843,train
842177,train
807234,train
801630,train
834629,train
801952,train
819313,train
800560,train
836918,train
840210,train
810587,train
822484,train
822886,train
803497,train
838479,train
798961,train
827661,train
808165,train
842850,train
823965,train
814145,train
813049,train
808855,train
818132,train
839507,train
800799,train
824248,train
833440,train
808161,train
805873,train
809941,train
827407,train
827654,train
824459,train
833332,train
828939,train
825515,train
828123,train
800412,train
833713,train
826066,train
841524,train
807180,train
841387,train
828031,train
842844,train
839470,train
800567,train
837195,train
809758,train
834034,train
822485,train
826366,train
798802,train
843122,train
809646,train
824558,train
824466,train
831414,train
833086,train
833169,train
829481,train
810540,train
799872,train
823086,train
831090,train
826392,train
832925,train
808102,train
825613,train
814750,train
798917,train
826823,train
822824,train
829850,train
811150,train
810308,train
832362,train
814121,train
814044,train
828493,train
824671,train
838100,train
832973,train
806836,train
826980,train
806656,train
839622,train
808362,train
829590,train
817748,train
813956,train
802549,train
829186,train
802248,train
831065,train
805786,train
822349,train
814313,train
831849,train
810184,train
842453,train
824361,train
822530,train
809664,train
835468,train
805959,train
833400,train
805433,train
811524,train
811042,train
835558,train
801632,train
805296,train
806271,train
817071,train
835136,train
809952,train
833151,train
835893,train
818637,train
815337,train
835896,train
828471,train
801035,train
820202,train
811345,train
811026,train
805583,train
825229,train
826219,train
826061,train
831588,train
830484,train
813712,train
814512,train
798952,train
809329,train
828499,train
807531,train
838899,train
802783,train
831422,train
799060,train
805603,train
828483,train
827923,train
816682,train
840304,train
809065,train
843109,train
814649,train
798473,train
839263,train
816554,train
808998,train
813309,train
801024,train
804769,train
839379,train
831023,train
810383,train
843151,train
839510,train
798120,train
803429,train
822521,train
825164,train
813569,train
805358,train
838769,train
826479,train
824261,train
811790,train
838673,train
803581,train
811688,train
836223,train
838586,train
808856,train
817497,train
826614,train
838163,train
808911,train
799834,train
832246,train
824510,train
843244,train
842890,train
820308,train
828723,train
826763,train
806599,train
816119,train
815393,train
841366,train
834354,train
810868,train
802022,train
800987,train
803182,train
837970,train
838131,train
838723,train
817402,train
832747,train
826862,train
834294,train
801519,train
811029,train
806778,train
836242,train
823211,train
810140,train
810217,train
803925,train
809477,train
814771,train
798190,train
839260,train
801263,train
805089,train
807962,train
810854,train
811543,train
807343,train
838496,train
805194,train
842454,train
841651,train
842254,train
832972,train
838136,train
806251,train
814429,train
827086,train
818911,train
842873,train
803712,train
813562,train
826713,train
842138,train
809713,train
824064,train
836305,train
810342,train
832922,train
802487,train
835591,train
838397,train
842314,train
828652,train
799286,train
838195,train
827534,train
823352,train
834911,train
834848,train
829075,train
831729,train
842154,train
800684,train
815122,train
803205,train
800475,train
803535,train
831217,train
813868,train
842387,train
809740,train
808937,train
840494,train
815043,train
813792,train
816587,train
830318,train
817930,train
837902,train
833916,train
801424,train
830458,train
835551,train
824209,train
829337,train
805458,train
828629,train
827222,train
842885,train
816802,train
802842,train
831261,train
802255,train
830759,train
819165,train
806870,train
836036,train
812266,train
800804,train
841149,train
815625,train
807997,train
837925,train
813308,train
838592,train
818743,train
842995,train
819339,train
816142,train
803268,train
838135,train
806542,train
803919,train
839204,train
802681,train
830007,train
810839,train
817111,train
803750,train
822995,train
799381,train
819902,train
839071,train
833634,train
841526,train
823826,train
827220,train
841161,train
829815,train
834881,train
837709,train
817988,train
800051,train
798277,train
818452,train
817888,train
811173,train
810669,train
811963,train
838810,train
819311,train
838137,train
816753,train
798102,train
809324,train
839089,train
823483,train
839595,train
826499,train
810782,train
813826,train
830743,train
803346,train
809370,train
817156,train
833855,train
810566,train
808184,train
838402,train
839933,train
813058,train
811899,train
806332,train
824931,train
807771,train
834695,train
827330,train
809926,train
840432,train
836018,train
798121,train
842384,train
801131,train
803605,train
842753,train
840932,train
835659,train
830612,train
810606,train
813663,train
835632,train
810130,train
838160,train
802897,train
803054,train
815467,train
832796,train
808816,train
832515,train
829298,train
824870,train
802212,train
822447,train
842727,train
810127,train
836697,train
808007,train
828417,train
840032,train
839506,train
804709,train
815081,train
825847,train
809497,train
810403,train
838589,train
835925,train
802005,train
810483,train
805543,train
836237,train
809707,train
837279,train
835546,train
836906,train
798851,train
814577,train
825017,train
832700,train
805267,train
800259,train
807240,train
809877,train
832235,train
805921,train
837549,train
817889,train
830814,train
806817,train
819760,train
800063,train
825686,train
798341,train
831943,train
834038,train
810289,train
839857,train
810086,train
832038,train
809307,train
824333,train
826864,train
809743,train
809753,train
814589,train
809026,train
825837,train
838735,train
805953,train
829076,train
828416,train
820169,train
833324,train
809596,train
834157,train
807018,train
804949,train
837420,train
832786,train
809809,train
799348,train
831680,train
823287,train
816581,train
833611,train
842297,train
831526,train
815892,train
802039,train
822942,train
823329,train
816675,train
813580,train
798808,train
833405,train
834482,train
830452,train
801098,train
812230,train
823020,train
829198,train
827679,train
813591,train
834063,train
840633,train
839944,train
840660,train
801660,train
814854,train
814732,train
809194,train
802790,train
823661,train
823836,train
814073,train
808693,train
835017,train
799877,train
813381,train
835885,train
810807,train
840399,train
838951,train
825584,train
823528,train
829551,train
812928,train
830968,train
828235,train
810553,train
824221,train
812124,train
805650,train
839918,train
813415,train
799528,train
808853,train
824608,train
801247,train
835969,train
829806,train
813088,train
829425,train
810857,train
803869,train
815826,train
835174,train
823161,train
820252,train
830037,train
814392,train
826508,train
814193,train
840482,train
841247,train
818845,train
822687,train
805308,train
815526,train
803444,train
835070,train
808629,train
812906,train
838850,train
806143,train
841250,train
801566,train
807396,train
811481,train
830646,train
802280,train
800533,train
831002,train
799229,train
837977,train
838505,train
832986,train
834442,train
833182,train
841169,train
806679,train
