index,split
838953,train
812529,train
835116,train
824920,train
818554,train
811482,train
822928,train
802812,train
830937,train
839260,train
800835,train
843016,train
826266,train
807214,train
819438,train
809456,train
813814,train
832161,train
806798,train
818836,train
839385,train
800420,train
842158,train
803291,train
831229,train
803059,train
826433,train
839010,train
806677,train
820154,train
827042,train
822308,train
803702,train
824442,train
808955,train
829828,train
803372,train
811868,train
807187,train
801118,train
804888,train
831889,train
803375,train
836950,train
832180,train
800882,train
823551,train
834934,train
823845,train
820148,train
839853,train
841273,train
799728,train
815465,train
802331,train
801349,train
806849,train
808097,train
801708,train
810001,train
828698,train
831104,train
831230,train
827629,train
820298,train
834191,train
833283,train
840697,train
827379,train
826847,train
800653,train
813931,train
811348,train
814577,train
819545,train
817652,train
819723,train
817168,train
838886,train
801733,train
809904,train
808398,train
826368,train
806974,train
802496,train
813309,train
814972,train
812521,train
837969,train
803444,train
801511,train
831381,train
812298,train
819009,train
829915,train
799705,train
827505,train
837739,train
810416,train
823501,train
810218,train
814759,train
798781,train
835107,train
808857,train
809967,train
842726,train
799443,train
813437,train
824523,train
830747,train
811984,train
832223,train
839172,train
823839,train
840665,train
798106,train
810662,train
813070,train
798520,train
825220,train
828122,train
800232,train
823222,train
798937,train
829019,train
817633,train
831446,train
823636,train
798390,train
805862,train
818699,train
839208,train
801046,train
803119,train
828817,train
806861,train
832317,train
817915,train
828794,train
833718,train
799376,train
828558,train
824380,train
830262,train
799347,train
814697,train
834360,train
808150,train
825616,train
803880,train
828440,train
826470,train
826784,train
800150,train
806890,train
798201,train
834945,train
806264,train
839634,train
829353,train
815595,train
825822,train
822866,train
833754,train
823662,train
804848,train
837884,train
799832,train
842136,train
833083,train
798612,train
820057,train
799656,train
833876,train
838559,train
808789,train
841773,train
814379,train
834791,train
837689,train
842682,train
823547,train
799012,train
801369,train
810502,train
802270,train
828618,train
823157,train
818832,train
831223,train
801906,train
835403,train
818000,train
831210,train
836575,train
810516,train
835506,train
808807,train
815614,train
810635,train
824312,train
817553,train
841932,train
838211,train
802430,train
801590,train
813615,train
813315,train
819276,train
832214,train
830834,train
816996,train
826909,train
840682,train
805419,train
805892,train
802294,train
827082,train
813028,train
835552,train
831733,train
800977,train
809458,train
828220,train
798091,train
840139,train
810519,train
800280,train
833879,train
808820,train
830762,train
817486,train
810076,train
823966,train
823891,train
837608,train
837898,train
842268,train
840561,train
812873,train
830477,train
800656,train
814011,train
804752,train
839583,train
830136,train
810113,train
833291,train
815596,train
830123,train
801048,train
805473,train
804618,train
825690,train
823860,train
823066,train
826436,train
815884,train
838204,train
839605,train
812542,train
805172,train
827316,train
816491,train
826365,train
808073,train
798615,train
833368,train
842009,train
819915,train
810527,train
839043,train
812794,train
829814,train
832567,train
801944,train
825720,train
835800,train
823601,train
810936,train
840481,train
832854,train
824132,train
841942,train
839751,train
800037,train
798085,train
803783,train
842991,train
803192,train
807888,train
808879,train
807941,train
842250,train
798120,train
831150,train
799885,train
804775,train
819744,train
808623,train
832196,train
811591,train
829993,train
816887,train
802394,train
802223,train
827614,train
831599,train
827631,train
820092,train
811614,train
816856,train
806997,train
826693,train
827397,train
829243,train
833332,train
809882,train
830682,train
831695,train
805435,train
805520,train
805975,train
829354,train
838512,train
814754,train
830410,train
815670,train
827619,train
831350,train
816657,train
809345,train
835382,train
843002,train
801321,train
803911,train
842368,train
841980,train
800993,train
833320,train
819427,train
817476,train
811941,train
811998,train
837532,train
803773,train
834615,train
826154,train
841304,train
830421,train
809866,train
801150,train
839788,train
831992,train
798323,train
827221,train
817343,train
814559,train
833210,train
824829,train
800931,train
820002,train
835649,train
837861,train
812203,train
814136,train
824046,train
836979,train
824708,train
819166,train
802981,train
825779,train
820187,train
841799,train
837485,train
806257,train
816172,train
827919,train
819520,train
811595,train
811184,train
802341,train
798302,train
815816,train
823614,train
836433,train
801030,train
830972,train
839649,train
801705,train
811500,train
801620,train
835616,train
827689,train
818315,train
836450,train
798666,train
818631,train
831735,train
824849,train
807404,train
825569,train
815519,train
815803,train
826708,train
842422,train
837096,train
806334,train
822371,train
816078,train
807599,train
810101,train
802202,train
824786,train
817989,train
814775,train
832511,train
834937,train
827083,train
840532,train
810878,train
840364,train
808893,train
798416,train
799198,train
839569,train
819121,train
802995,train
813918,train
801359,train
806155,train
815681,train
803426,train
801816,train
824609,train
832758,train
825868,train
807711,train
825111,train
839732,train
827428,train
798548,train
818687,train
800938,train
798968,train
828542,train
826872,train
835629,train
822487,train
824210,train
799083,train
828185,train
818525,train
811944,train
838124,train
836846,train
818020,train
803533,train
806556,train
812546,train
824063,train
804923,train
823792,train
835480,train
836327,train
837344,train
809582,train
836167,train
841747,train
837212,train
825810,train
814668,train
823723,train
812004,train
842209,train
833807,train
818664,train
799916,train
802824,train
812187,train
823585,train
830381,train
827641,train
815458,train
831797,train
826758,train
808108,train
802997,train
804788,train
816835,train
809223,train
823322,train
839897,train
806336,train
830958,train
842894,train
801396,train
809177,train
813809,train
816984,train
841451,train
827666,train
824447,train
832936,train
834435,train
812317,train
841085,train
830800,train
804576,train
822457,train
798856,train
798183,train
838217,train
833902,train
839008,train
808075,train
838650,train
805991,train
813716,train
815957,train
832729,train
827634,train
834009,train
816388,train
800088,train
840863,train
808599,train
839061,train
832789,train
830311,train
798512,train
829467,train
834604,train
831145,train
836414,train
840637,train
841082,train
822913,train
833773,train
813851,train
799571,train
817997,train
822578,train
799502,train
819700,train
807005,train
803559,train
835888,train
816228,train
816404,train
802621,train
810130,train
841802,train
841753,train
843250,train
819668,train
809353,train
813757,train
798689,train
813802,train
808198,train
837981,train
834964,train
812833,train
798651,train
820128,train
799250,train
818462,train
803499,train
835802,train
832305,train
837116,train
798645,train
804459,train
830203,train
799431,train
800120,train
826139,train
812169,train
823351,train
829088,train
825005,train
827131,train
842126,train
811162,train
818828,train
798553,train
810380,train
798744,train
802959,train
802971,train
826578,train
826624,train
800799,train
827795,train
836920,train
802142,train
828227,train
808810,train
813838,train
834969,train
812316,train
827844,train
811430,train
813567,train
817089,train
799192,train
827094,train
798318,train
803232,train
800875,train
809125,train
800296,train
812230,train
828499,train
832297,train
799620,train
825478,train
824125,train
801619,train
812376,train
807539,train
841731,train
829440,train
808988,train
819635,train
836806,train
824495,train
818586,train
819760,train
805940,train
806246,train
814078,train
842222,train
806814,train
825314,train
829617,train
832240,train
831426,train
819705,train
803298,train
828238,train
800124,train
839313,train
813786,train
807119,train
805521,train
802695,train
810419,train
807338,train
811485,train
823183,train
835257,train
814582,train
825520,train
842841,train
812903,train
816263,train
799690,train
818368,train
825508,train
841890,train
800412,train
809292,train
824137,train
807928,train
810777,train
805295,train
832625,train
803198,train
826739,train
824928,train
817483,train
838066,train
811518,train
823863,train
809957,train
812839,train
814214,train
838074,train
837309,train
817558,train
798571,train
840058,train
809137,train
825579,train
842941,train
838426,train
822555,train
818200,train
834084,train
820182,train
810086,train
800578,train
812419,train
824221,train
813308,train
801769,train
807216,train
838602,train
803035,train
837842,train
811095,train
830079,train
808170,train
835319,train
811506,train
837390,train
841406,train
813944,train
840032,train
834637,train
805914,train
800842,train
836917,train
831323,train
803802,train
802368,train
812254,train
810375,train
837664,train
816505,train
820345,train
838501,train
815194,train
800180,train
814242,train
819731,train
826437,train
800772,train
819613,train
805343,train
826671,train
812420,train
841415,train
812054,train
825621,train
807598,train
810740,train
817067,train
812944,train
834727,train
805063,train
815045,train
817028,train
799590,train
806135,train
831340,train
818891,train
815233,train
813620,train
808210,train
832698,train
796224,train
838990,train
837835,train
839609,train
799566,train
800272,train
804910,train
827331,train
816267,train
830859,train
826024,train
837412,train
827246,train
802339,train
800048,train
829465,train
809129,train
814130,train
804850,train
836213,train
826644,train
815367,train
836161,train
817423,train
813507,train
831507,train
802928,train
815425,train
827043,train
830620,train
833957,train
807148,train
823079,train
818030,train
839512,train
842959,train
814104,train
835608,train
842129,train
809486,train
815879,train
829726,train
842398,train
827892,train
823370,train
825417,train
822435,train
837572,train
823013,train
801820,train
816998,train
800503,train
829626,train
823967,train
840487,train
825573,train
802638,train
809842,train
798258,train
816079,train
831005,train
812250,train
815410,train
824116,train
812319,train
828690,train
798785,train
807750,train
839722,train
802170,train
812803,train
831642,train
802373,train
802527,train
827934,train
801480,train
819582,train
841395,train
810100,train
800261,train
808986,train
808664,train
819384,train
806762,train
819279,train
803706,train
815928,train
833631,train
832574,train
814569,train
802203,train
827935,train
798639,train
827559,train
814727,train
818129,train
798203,train
820304,train
825093,train
834147,train
817715,train
817123,train
828865,train
832780,train
812442,train
835925,train
816523,train
839802,train
817005,train
802351,train
827367,train
801316,train
807868,train
831248,train
842015,train
829435,train
827128,train
824102,train
830140,train
814653,train
800717,train
842156,train
817105,train
807201,train
824156,train
798966,train
837756,train
816400,train
842778,train
814847,train
826152,train
799517,train
841587,train
842700,train
831304,train
807602,train
818421,train
830536,train
829006,train
824635,train
833297,train
818459,train
807876,train
802544,train
808125,train
810615,train
820189,train
841419,train
819808,train
801228,train
801497,train
841492,train
829506,train
820340,train
827902,train
828777,train
809632,train
801968,train
811220,train
805837,train
806991,train
833212,train
810872,train
809799,train
828840,train
799836,train
822850,train
842186,train
814538,train
833889,train
814607,train
826965,train
839323,train
798232,train
840125,train
837613,train
837451,train
820318,train
837811,train
832325,train
824748,train
834591,train
818111,train
838311,train
832386,train
800135,train
827313,train
823640,train
834458,train
823249,train
839433,train
832799,train
842281,train
803590,train
799850,train
814350,train
820301,train
837934,train
837930,train
806399,train
825156,train
839572,train
802280,train
798467,train
828309,train
820210,train
825540,train
839650,train
840047,train
834909,train
832121,train
828836,train
836897,train
818995,train
813741,train
800694,train
800315,train
837459,train
831373,train
830795,train
837548,train
803376,train
839443,train
816771,train
815192,train
838790,train
800589,train
802655,train
810716,train
837687,train
839289,train
827118,train
801419,train
840329,train
808914,train
799227,train
813902,train
840339,train
825809,train
834080,train
807966,train
834629,train
827949,train
827226,train
802511,train
810856,train
808887,train
824964,train
811350,train
803159,train
814725,train
835252,train
837547,train
809800,train
829998,train
803628,train
817128,train
841989,train
839846,train
806892,train
843203,train
830149,train
806949,train
803716,train
818552,train
828726,train
814220,train
811054,train
834796,train
801936,train
833494,train
835919,train
827999,train
812375,train
841240,train
813441,train
835332,train
805403,train
803272,train
838437,train
834660,train
801323,train
808471,train
838661,train
799674,train
819348,train
827521,train
826408,train
826175,train
815064,train
800203,train
811042,train
833278,train
831972,train
836265,train
815482,train
823565,train
801416,train
803017,train
803213,train
818218,train
834704,train
840064,train
803501,train
841367,train
815457,train
823829,train
809051,train
839084,train
842890,train
830592,train
832541,train
838555,train
822906,train
805008,train
801543,train
805287,train
811246,train
830350,train
829584,train
803430,train
811417,train
814085,train
814613,train
807370,train
824397,train
834305,train
819837,train
826823,train
806778,train
799400,train
811744,train
807897,train
842260,train
816077,train
811121,train
813859,train
801596,train
837347,train
798090,train
811182,train
823724,train
816463,train
815339,train
828891,train
807128,train
819734,train
831914,train
831117,train
818584,train
805938,train
832939,train
798887,train
818551,train
829762,train
826324,train
811821,train
834541,train
832633,train
812561,train
817003,train
801603,train
808904,train
835246,train
842157,train
806214,train
828523,train
802665,train
808172,train
816442,train
805941,train
811261,train
800584,train
810232,train
801656,train
837603,train
809304,train
834700,train
831160,train
835879,train
825133,train
800575,train
829498,train
835466,train
837745,train
837129,train
841487,train
842133,train
814485,train
831342,train
799681,train
841565,train
818921,train
800304,train
815119,train
837940,train
835606,train
832604,train
824818,train
814323,train
828872,train
806207,train
839407,train
834143,train
825418,train
816287,train
817327,train
808444,train
829602,train
807155,train
837847,train
799176,train
819947,train
819071,train
823970,train
812111,train
841583,train
839344,train
800138,train
837899,train
800661,train
837944,train
818521,train
805099,train
799785,train
812214,train
834743,train
839197,train
800543,train
809556,train
826628,train
831578,train
825994,train
828213,train
798499,train
834614,train
823641,train
808406,train
800750,train
804672,train
811825,train
816020,train
807430,train
823540,train
816958,train
841478,train
829893,train
834002,train
809755,train
806219,train
806112,train
818960,train
802026,train
841595,train
801380,train
816514,train
817614,train
802838,train
802076,train
828158,train
808369,train
805164,train
814320,train
833366,train
798584,train
811155,train
807799,train
813199,train
818086,train
811228,train
801983,train
815808,train
804740,train
838733,train
836251,train
818885,train
832921,train
816130,train
831947,train
822699,train
813052,train
824599,train
808275,train
839967,train
816812,train
804602,train
818224,train
831171,train
828617,train
836285,train
810858,train
807339,train
799969,train
823996,train
829335,train
831482,train
835455,train
838194,train
831130,train
809097,train
829101,train
828414,train
837117,train
813371,train
808884,train
839356,train
842159,train
803445,train
829570,train
819431,train
799853,train
800430,train
814658,train
819596,train
837496,train
826447,train
841154,train
842005,train
819830,train
813976,train
799319,train
841801,train
834347,train
799217,train
837656,train
842883,train
803289,train
803447,train
843119,train
815249,train
836107,train
801300,train
841856,train
803630,train
810301,train
838896,train
836344,train
833287,train
827403,train
841944,train
835199,train
830109,train
831037,train
843069,train
799759,train
811274,train
813485,train
832507,train
808526,train
807863,train
842463,train
816650,train
817883,train
817722,train
801094,train
815362,train
816123,train
830750,train
806085,train
823097,train
798384,train
833734,train
834201,train
805525,train
828418,train
813093,train
827863,train
841212,train
817480,train
824671,train
809471,train
818371,train
801368,train
802817,train
841717,train
803615,train
831093,train
817879,train
811310,train
807976,train
809963,train
829125,train
829583,train
811263,train
833599,train
822807,train
835532,train
842489,train
842723,train
839001,train
800569,train
806385,train
841489,train
810026,train
825909,train
827321,train
837634,train
834533,train
824098,train
823102,train
805927,train
812044,train
842899,train
798259,train
828016,train
838694,train
808860,train
825642,train
827746,train
838334,train
803909,train
798868,train
825492,train
833482,train
809495,train
842016,train
811361,train
801424,train
840259,train
839332,train
841411,train
814667,train
817010,train
827454,train
814357,train
834280,train
825023,train
839056,train
827187,train
825711,train
815695,train
822813,train
832787,train
807516,train
832900,train
800478,train
840619,train
809022,train
815790,train
798954,train
838734,train
826239,train
831456,train
799325,train
822540,train
803886,train
801216,train
834997,train
825900,train
823254,train
803764,train
839954,train
804748,train
809484,train
828772,train
839975,train
828445,train
831123,train
799165,train
839548,train
836594,train
832978,train
803737,train
816405,train
800557,train
840174,train
834170,train
809518,train
834546,train
837190,train
829079,train
842340,train
801278,train
798260,train
818528,train
809474,train
816949,train
829663,train
800174,train
818019,train
837810,train
822735,train
814645,train
826124,train
840914,train
819283,train
817055,train
840620,train
841934,train
840343,train
809119,train
812007,train
812574,train
828771,train
800437,train
817668,train
826242,train
807637,train
823960,train
806252,train
798957,train
816901,train
801461,train
839506,train
800845,train
801609,train
823476,train
830936,train
825655,train
814198,train
819118,train
825053,train
800545,train
802964,train
811140,train
819004,train
818049,train
814750,train
818512,train
830529,train
814174,train
818045,train
798546,train
839675,train
838551,train
802272,train
829415,train
812355,train
835186,train
810260,train
816964,train
799219,train
824074,train
840760,train
834808,train
834275,train
810509,train
803884,train
805765,train
830259,train
809343,train
823080,train
801688,train
823031,train
809705,train
806115,train
835611,train
827635,train
841449,train
842190,train
803347,train
833630,train
798602,train
829392,train
802218,train
812141,train
839604,train
817631,train
842950,train
827873,train
842331,train
830319,train
823665,train
806173,train
811219,train
805731,train
808091,train
836439,train
804971,train
834390,train
800313,train
800754,train
810620,train
814088,train
833381,train
798767,train
819073,train
839185,train
802747,train
807714,train
841458,train
831033,train
840536,train
841305,train
834050,train
806964,train
801171,train
842559,train
841152,train
835416,train
806894,train
836293,train
830263,train
839594,train
834650,train
841174,train
807773,train
838230,train
835827,train
838435,train
810009,train
831041,train
833555,train
800838,train
841947,train
807224,train
801634,train
834623,train
801088,train
819776,train
800563,train
837192,train
841887,train
810577,train
822470,train
822861,train
803528,train
838497,train
799022,train
828579,train
808425,train
842848,train
823956,train
814155,train
812057,train
808823,train
818123,train
839557,train
800794,train
824220,train
833445,train
808171,train
805885,train
809925,train
828044,train
827596,train
822394,train
833529,train
832791,train
825421,train
827933,train
800657,train
834062,train
825875,train
841517,train
807333,train
841363,train
828018,train
842836,train
839488,train
800568,train
837216,train
809760,train
834006,train
822482,train
825486,train
798811,train
843122,train
809646,train
827343,train
824384,train
831406,train
833085,train
833277,train
828799,train
810525,train
799859,train
824223,train
831094,train
826218,train
832772,train
808096,train
825482,train
811189,train
798933,train
827039,train
822803,train
829068,train
810486,train
808450,train
832230,train
814129,train
815417,train
828797,train
824579,train
838466,train
833153,train
806842,train
826810,train
807161,train
839623,train
808579,train
830531,train
818054,train
813949,train
803187,train
829307,train
802742,train
831063,train
805784,train
822350,train
814312,train
832808,train
810407,train
842447,train
803823,train
823606,train
809671,train
835471,train
805965,train
833386,train
805418,train
811434,train
811017,train
799098,train
801635,train
804967,train
806614,train
817584,train
833493,train
809933,train
833179,train
835890,train
818276,train
815260,train
836074,train
828472,train
801121,train
820193,train
810241,train
810998,train
805591,train
824357,train
825608,train
826289,train
831638,train
830523,train
813446,train
814505,train
798952,train
809330,train
828503,train
807530,train
838901,train
802398,train
825662,train
799055,train
811847,train
827922,train
827300,train
816455,train
840332,train
809044,train
843085,train
814628,train
798477,train
839261,train
816014,train
808976,train
813257,train
800665,train
804760,train
839411,train
831016,train
810452,train
843149,train
839560,train
798121,train
803832,train
822301,train
825143,train
813491,train
805330,train
839019,train
825910,train
824248,train
811457,train
838698,train
803596,train
811687,train
836377,train
838591,train
808834,train
817293,train
826224,train
838047,train
808901,train
799827,train
832044,train
824666,train
843242,train
842891,train
820254,train
828878,train
826126,train
807256,train
816270,train
815321,train
841277,train
834357,train
811566,train
802013,train
801597,train
802978,train
838116,train
838192,train
838925,train
817184,train
832751,train
826773,train
834365,train
801503,train
811003,train
807391,train
836460,train
825365,train
810114,train
810051,train
803906,train
809478,train
814772,train
798192,train
839258,train
801833,train
805158,train
807931,train
808854,train
811511,train
807345,train
838510,train
803949,train
842448,train
841678,train
842139,train
833152,train
838199,train
806255,train
814422,train
826975,train
818913,train
842872,train
803591,train
814328,train
826305,train
842565,train
809714,train
824065,train
836326,train
810384,train
832986,train
802232,train
817628,train
838629,train
842311,train
828652,train
799356,train
838226,train
827222,train
823333,train
834900,train
834833,train
829164,train
831455,train
842072,train
800721,train
814982,train
803197,train
800473,train
802525,train
831211,train
814937,train
842389,train
809744,train
808819,train
840727,train
815042,train
813794,train
816723,train
831433,train
817829,train
838150,train
834088,train
801398,train
830430,train
835488,train
823311,train
829340,train
805937,train
828599,train
826351,train
842886,train
816758,train
801740,train
831259,train
801022,train
830749,train
819299,train
806874,train
835317,train
812135,train
800804,train
841149,train
814728,train
808228,train
838022,train
813271,train
838598,train
818735,train
842992,train
819745,train
815802,train
803627,train
838197,train
806535,train
803741,train
839206,train
802570,train
829833,train
809150,train
815688,train
803610,train
822964,train
799383,train
822764,train
839188,train
833547,train
841386,train
819857,train
826373,train
840573,train
829148,train
834860,train
837787,train
817988,train
800025,train
798277,train
818319,train
817876,train
809902,train
810656,train
811544,train
839343,train
819385,train
838200,train
816521,train
798104,train
809328,train
839088,train
823472,train
839022,train
826481,train
812151,train
813828,train
830737,train
803370,train
809365,train
817036,train
833859,train
810556,train
808181,train
835058,train
840071,train
812062,train
811918,train
806341,train
824930,train
807485,train
834695,train
828036,train
809861,train
840446,train
836185,train
798179,train
842490,train
801579,train
803870,train
842677,train
841083,train
835323,train
830613,train
810597,train
813579,train
836116,train
810102,train
841885,train
801943,train
803051,train
815527,train
832902,train
808804,train
832468,train
829351,train
824840,train
802542,train
819948,train
842727,train
810098,train
837061,train
808295,train
828661,train
840033,train
839556,train
804875,train
814240,train
825633,train
809499,train
810200,train
838594,train
836158,train
801999,train
809880,train
806530,train
836307,train
809710,train
837315,train
835542,train
836570,train
798901,train
814561,train
825001,train
832950,train
804466,train
800288,train
805117,train
809830,train
831752,train
806101,train
837633,train
817888,train
830489,train
806829,train
819249,train
800070,train
825680,train
798307,train
831767,train
834136,train
810286,train
839861,train
809888,train
832295,train
809315,train
824176,train
826607,train
809747,train
809756,train
814571,train
809076,train
826415,train
838814,train
805959,train
829001,train
828649,train
820108,train
833521,train
809599,train
834342,train
807060,train
804783,train
837440,train
832731,train
809804,train
799342,train
831901,train
823455,train
816340,train
833843,train
842155,train
830277,train
815633,train
802031,train
822614,train
823260,train
816249,train
813219,train
798817,train
833382,train
834482,train
830426,train
801076,train
812041,train
822991,train
829027,train
827430,train
813432,train
834268,train
839917,train
840167,train
840691,train
801660,train
814853,train
813608,train
810196,train
802768,train
823645,train
823531,train
814071,train
808584,train
834993,train
799864,train
813374,train
835909,train
810466,train
840340,train
839071,train
825724,train
819576,train
829551,train
812228,train
830960,train
828683,train
810535,train
824093,train
812623,train
805638,train
839526,train
813407,train
799521,train
807944,train
824350,train
801266,train
836037,train
829852,train
813090,train
829356,train
809151,train
804891,train
815923,train
835130,train
825475,train
820251,train
830074,train
814390,train
826606,train
814195,train
840496,train
841192,train
818845,train
822686,train
805293,train
814765,train
803538,train
833237,train
808621,train
812881,train
838928,train
806152,train
841252,train
801550,train
807399,train
811487,train
830649,train
802278,train
800711,train
830995,train
800254,train
838118,train
838518,train
833163,train
834438,train
833290,train
841173,train
807376,train
