sound_id,class,confidence,audio_text_sim,audio_class_sim,audio_assigned_label_margin,text_assigned_label_margin,target_high_confidence,class_idx
236342,sp-s,4,0.5322456955909729,-0.0068923984654247,-0.1907452046871185,0.1494629383087158,1,18
434970,m-si,3,0.1462600380182266,0.1303389221429824,-0.2190237492322921,-0.1606485992670059,0,14
341419,fx-o,4,0.5237618088722229,-0.0589719116687774,-0.2774649262428283,-0.2620271146297455,1,6
59013,fx-ex,4,0.5386333465576172,0.1722245961427688,-0.2601396441459656,0.0036742389202117,1,2
111073,fx-a,1,0.4077898859977722,0.2334836423397064,-0.0564717352390289,0.113559603691101,0,0
353550,fx-h,4,0.4953851401805877,-0.0683826431632042,-0.1897706985473632,-0.2213196158409118,1,3
362908,fx-o,4,0.5210539698600769,-0.0253017358481884,-0.1049016416072845,-0.0884448140859603,1,6
136745,m-sp,4,0.3782447278499603,-0.0120644997805356,-0.2118308097124099,0.0380180180072784,1,15
380164,m-sp,4,0.5429563522338867,0.0046084523200988,-0.0309754610061645,-0.0162535682320594,1,15
193974,fx-o,4,0.5118308663368225,-0.0210363324731588,-0.2142773121595382,-0.0291430838406085,1,6
15171,fx-ex,4,0.4032633304595947,-0.2283076643943786,-0.3213728666305542,-0.286296010017395,1,2
16437,sp-s,5,0.4668608009815216,-0.0181355718523263,-0.2008499801158905,-0.2180632352828979,1,18
5163,m-sp,5,0.6701557040214539,-0.0224487464874982,-0.1110990941524505,-0.0327232629060745,1,15
355106,is-w,5,0.5585005879402161,0.1458363831043243,-0.0575351417064666,-0.131622165441513,1,12
191991,ss-u,4,0.3974194228649139,0.0517224334180355,-0.2185020744800567,-0.2101957350969314,1,22
193747,sp-p,3,0.614193856716156,0.1458114832639694,-0.0191127061843872,-0.0886576473712921,0,17
153632,is-s,5,0.6221345067024231,0.3015369772911072,-0.1704993844032287,-0.2643706202507019,1,11
50191,sp-c,4,0.6282297968864441,0.1882439255714416,-0.1226527094841003,-0.0840560048818588,1,16
137538,is-p,5,0.6431779861450195,-0.0373173132538795,-0.1078730374574661,-0.1004517823457717,1,10
403343,m-m,4,0.1990256756544113,-0.0357898958027362,-0.1296301484107971,-0.0491982772946357,1,13
24649,fx-v,1,0.3955594301223755,0.0967853739857673,-0.0340711623430252,-0.1740875244140625,0,7
347038,fx-n,5,0.4629870057106018,0.0999757647514343,-0.1066731512546539,-0.1465699821710586,1,5
107519,ss-n,2,0.4983541369438171,0.131763756275177,-0.2056472599506378,-0.0931725054979324,0,20
23926,fx-ex,1,0.5541614294052124,-0.0457893908023834,-0.2530617415904999,-0.2618865370750427,0,2
87778,sp-s,4,0.5321042537689209,-0.1358698904514312,-0.2615247964859009,-0.0548929721117019,1,18
149011,ss-n,4,0.4766102433204651,-0.0844979584217071,-0.2299912273883819,-0.0064967572689056,1,20
392839,ss-i,3,0.3971047699451446,-0.1246776357293129,-0.3068934679031372,-0.2580030262470245,0,19
142692,is-p,5,0.5532978773117065,0.0270859263837337,-0.0933463498950004,-0.0643569529056549,1,10
242647,sp-s,4,0.6341388821601868,0.1015022248029708,-0.0223679468035697,-0.1314998269081115,1,18
120989,m-m,5,0.5080394148826599,0.1479360610246658,-0.0906212925910949,-0.0961081087589263,1,13
265056,is-p,2,0.6019104719161987,-0.0497012510895729,-0.0758945494890213,-0.07094706594944,0,10
147958,ss-n,3,0.3236231207847595,0.021962821483612,-0.1962403953075409,-0.0760192722082138,0,20
276308,is-p,4,0.6103183031082153,0.1109094768762588,-0.1645295470952987,0.0359018817543983,1,10
124677,ss-u,3,0.6982926726341248,-0.0264479648321867,-0.1938669979572296,-0.1940304487943649,0,22
356886,is-w,4,0.6897591948509216,0.0809856355190277,-0.1174272522330284,-0.082165777683258,1,12
353039,m-m,4,0.4950664043426513,0.1097962334752082,-0.0402326434850692,-0.0293121263384819,1,13
213724,fx-o,4,0.6607431173324585,0.1854968518018722,0.0457180440425872,0.0863733440637588,1,6
200024,is-p,5,0.6912895441055298,-0.0543212592601776,-0.1161994487047195,-0.1533567309379577,1,10
38217,fx-ex,4,0.3667531609535217,-0.0053117172792553,-0.2760902047157287,-0.2027392387390136,1,2
86437,sp-s,3,0.5298682451248169,0.1339445114135742,-0.1229574233293533,0.1243719160556793,0,18
88579,is-s,2,0.4292310178279876,0.220605656504631,-0.0721811056137085,-0.1379211843013763,0,11
156727,sp-s,3,0.7058188319206238,-0.2193094938993454,-0.2192955762147903,-0.2661344110965729,0,18
153994,is-s,5,0.4996485114097595,0.2110723853111267,-0.1784289181232452,-0.2277213931083679,1,11
344396,is-p,3,0.3723255097866058,0.1100040525197982,-0.0071358829736709,0.0215102732181549,0,10
173110,fx-o,4,0.3387039303779602,0.0382567010819911,-0.0638637989759445,-0.1017131209373474,1,6
419197,m-sp,4,0.2999257147312164,0.0888405293226242,0.0206931233406066,0.0417380779981613,1,15
68671,fx-o,4,0.6016020774841309,0.0572429373860359,-0.1213277429342269,-0.1649041026830673,1,6
88870,fx-o,4,0.7185507416725159,-0.1201910451054573,-0.1707117408514022,-0.1941817551851272,1,6
51374,ss-n,4,0.620283842086792,0.0966024696826934,-0.0510074198246002,-0.144918143749237,1,20
27233,sp-s,5,0.417676031589508,0.2582968771457672,0.1869432032108307,0.1539074182510376,1,18
232624,is-e,3,0.5596399307250977,0.0270805247128009,-0.0859377533197403,-0.0379965417087078,0,8
358952,is-w,3,0.6125904321670532,-0.0217837188392877,-0.1482950747013092,-0.2215873748064041,0,12
56110,is-s,3,0.5685599446296692,0.1963197439908981,-0.2286232709884643,-0.2004333436489105,0,11
114090,ss-u,4,0.3839320242404938,0.0403727553784847,-0.1182090789079666,-0.2156912088394165,1,22
137462,is-p,4,0.5863327383995056,-0.0296687576919794,-0.0958968326449394,-0.0906046107411384,1,10
241528,fx-h,4,0.5606913566589355,0.0744944736361503,-0.0625166222453117,-0.0098477527499198,1,3
15743,fx-el,4,0.5845888257026672,-0.0825664401054382,-0.2293263673782348,-0.4133148193359375,1,1
45610,m-m,4,0.3058831989765167,0.0240058284252882,-0.3654562830924988,-0.0136754512786865,1,13
386219,fx-o,3,0.514328122138977,-0.1018212735652923,-0.1780534386634826,-0.0208345428109169,0,6
121346,fx-o,3,0.6700968146324158,-0.1001533940434455,-0.2550076842308044,-0.1949375718832016,0,6
101059,sp-p,4,0.2325518876314163,0.1508485227823257,0.0345955193042755,0.1442361325025558,1,17
378558,fx-ex,2,0.5762501955032349,0.0103080114349722,-0.3102567791938782,-0.4287632703781128,0,2
360802,fx-o,4,0.6279721856117249,0.0651359036564827,-0.0394474565982818,-0.0501605495810508,1,6
10834,is-w,3,0.3969870209693908,0.1440662741661071,-0.1854266822338104,-0.2594972252845764,0,12
232274,fx-o,2,0.5200240015983582,0.2336719930171966,-0.1330388039350509,-0.1884331703186035,0,6
196065,fx-h,4,0.3522957265377044,0.0481923297047615,-0.0662737712264061,-0.0818989127874374,1,3
26906,ss-i,4,0.5443847179412842,0.066099002957344,-0.2026971280574798,-0.1738531291484832,1,19
170962,fx-o,4,0.463705450296402,0.1491144597530365,-0.1516479551792144,-0.1745297610759735,1,6
153977,is-s,5,0.5675156712532043,0.2577017545700073,-0.1188188195228576,-0.2012292891740799,1,11
117981,is-p,5,0.5404860973358154,0.0784689113497734,-0.04732446372509,-0.0922484397888183,1,10
55273,m-m,4,0.4007443487644195,-0.1238520443439483,-0.4146870374679565,-0.1725327968597412,1,13
96991,ss-s,4,0.1780365705490112,0.0976940691471099,-0.1068237647414207,-0.2150658518075943,1,21
120670,sp-p,3,0.5248071551322937,0.2160271108150482,0.0707147866487503,0.2793780565261841,0,17
244054,ss-n,4,0.437713086605072,0.2001833319664001,-0.0784069299697876,-0.2625228762626648,1,20
75628,fx-m,4,0.1036498472094535,-0.0244151391088962,-0.2218743413686752,0.0210860073566436,1,4
166433,fx-h,3,0.609582781791687,0.0831026509404182,-0.1978115737438202,-0.1380515396595001,0,3
204035,fx-n,4,0.5600264668464661,-0.0167335607111454,-0.1669505536556244,-0.2123923003673553,1,5
57023,fx-o,4,0.550323486328125,0.1949985921382904,0.0412063747644424,0.0648683905601501,1,6
164561,fx-o,3,0.4509220421314239,-0.0253949351608753,-0.1816882193088531,-0.1260426789522171,0,6
423119,ss-u,4,0.2814511656761169,-0.0513502098619937,-0.3269208073616028,-0.3007228672504425,1,22
147948,ss-u,4,0.3082150220870971,0.0170549470931291,-0.164210706949234,-0.197742149233818,1,22
9235,ss-u,4,0.3491044342517853,-0.0467914901673793,-0.1894675940275192,-0.1336783617734909,1,22
391293,sp-s,4,0.145995482802391,0.2547366321086883,-0.0714664459228515,-0.1486220359802246,1,18
378695,m-si,4,0.3367668092250824,0.1078806817531585,-0.2557331025600433,-0.0957202613353729,1,14
101460,ss-n,4,0.5066956877708435,0.1846913993358612,-0.0900461226701736,-0.107507586479187,1,20
36554,fx-n,4,0.55794358253479,-0.0643918737769126,-0.2696799039840698,-0.2344204038381576,1,5
102007,m-sp,4,0.5567490458488464,0.2400184720754623,0.0397262871265411,0.0898747444152832,1,15
11765,is-s,4,0.4349382519721985,-0.0559969507157802,-0.1265602558851242,-0.0123901069164276,1,11
126759,ss-u,4,0.4130063354969024,0.1512138098478317,-0.1328006833791732,0.0209150612354278,1,22
374877,is-w,5,0.6134188771247864,0.1315075606107711,-0.1272239685058593,-0.1978188753128051,1,12
424395,m-si,4,0.3805632293224334,0.1557337492704391,0.0436191409826278,-0.1740354150533676,1,14
122065,ss-u,3,0.6040635704994202,-0.052468866109848,-0.1477565765380859,-0.0309333503246307,0,22
146197,fx-n,4,0.5594999194145203,0.0124089512974023,-0.2001612037420272,-0.0570903569459915,1,5
173946,ss-i,3,0.3711855709552765,-0.1348015367984771,-0.1797847151756286,-0.0599529966711998,0,19
355874,is-s,4,0.6384391784667969,-0.0969496816396713,-0.2271251082420349,-0.3239227831363678,1,11
71754,ss-n,4,0.4759677946567535,0.0150148645043373,-0.0750897452235221,-0.0827534571290016,1,20
26630,is-p,5,0.4672905504703522,0.0502247959375381,-0.0191975571215152,-0.2052632570266723,1,10
417846,m-sp,3,0.3760423064231872,-0.1630024313926696,-0.2830460667610168,-0.2122108787298202,0,15
273710,sp-s,4,0.406413197517395,0.1659323722124099,0.0851559266448021,-0.0367421805858612,1,18
151544,m-m,4,0.5054677128791809,-0.0499483495950698,-0.1261579096317291,-0.0541121363639831,1,13
27689,ss-u,3,0.4893471896648407,0.0610885210335254,-0.348943680524826,-0.2355311214923858,0,22
248622,is-w,4,0.671619713306427,0.0128826955333352,-0.0543180927634239,-0.1080961301922798,1,12
258055,fx-o,3,0.2920015752315521,0.1280489414930343,-0.0638708174228668,-0.0904906839132309,0,6
211549,m-m,4,0.4348907470703125,0.0346150882542133,-0.0563459694385528,-0.1674163192510604,1,13
420269,m-sp,4,0.545764148235321,0.2574184238910675,0.1335527002811432,0.0462603569030761,1,15
236500,sp-s,5,0.3279077112674713,0.1313706934452057,-0.0715981572866439,0.0929185450077056,1,18
407012,fx-n,4,0.5409819483757019,0.1152324974536895,-0.0423019975423812,-0.0182270109653472,1,5
13151,fx-ex,3,0.4540905654430389,-0.1064467430114746,-0.2880571484565735,-0.1238385662436485,0,2
1076,fx-ex,4,0.4664676785469055,0.120502658188343,-0.2403792142868042,-0.1454415619373321,1,2
145656,m-m,3,0.6861748695373535,0.1533096581697464,-0.0533345639705657,-0.0756133645772934,0,13
62118,fx-n,3,0.6286303400993347,0.107129767537117,-0.0753611177206039,-0.116613283753395,0,5
80816,sp-s,2,0.5418415069580078,-0.0342021062970161,-0.1711531579494476,-0.2444925010204315,0,18
343955,fx-h,4,0.4823611080646515,0.153991088271141,-0.0316604822874069,-0.1027708351612091,1,3
111784,is-e,4,0.6554391384124756,-0.1276772618293762,-0.1700007915496826,-0.1531049013137817,1,8
347315,fx-n,4,0.3642570078372955,0.2138492912054062,0.0392970889806747,-0.0377854853868484,1,5
57488,fx-o,4,0.7932930588722229,-0.0658864751458168,-0.1765965521335601,-0.1052601635456085,1,6
74514,ss-n,4,0.3485549390316009,0.1462933272123336,-0.0099553763866424,0.0544967204332351,1,20
417996,fx-n,1,0.6194829344749451,0.1279291957616806,-0.0571566820144653,-0.0944611281156539,0,5
223720,m-m,5,0.5083368420600891,0.2940061390399933,0.0776232779026031,0.0876235663890838,1,13
369932,is-k,3,0.5915114283561707,0.3488664329051971,0.1225042045116424,0.0335469841957092,0,9
354483,is-w,5,0.6406394839286804,0.1316270232200622,-0.0220166444778442,-0.0364737510681152,1,12
30203,ss-u,2,0.5647736191749573,-0.0959905758500099,-0.2254129201173782,-0.1982883960008621,0,22
316911,is-k,5,0.4137172698974609,0.3089390993118286,-0.066862404346466,0.1512584090232849,1,9
171115,fx-h,3,0.5198361873626709,0.0590244978666305,-0.1335251331329345,-0.1660261005163192,0,3
337170,fx-o,4,0.305367648601532,0.0076329484581947,-0.0706216320395469,-0.2001489102840423,1,6
61637,fx-o,4,0.3664154708385467,0.0269470959901809,-0.0216780640184879,-0.006144393235445,1,6
110651,m-sp,3,0.6310861110687256,0.1551596671342849,0.0304706618189811,-0.0723945200443267,0,15
38623,is-p,4,0.4403164684772491,0.0351798012852668,-0.0455396622419357,-0.1135218441486358,1,10
102407,m-sp,5,0.5443235635757446,0.194283053278923,-0.0095359832048416,-0.0164348185062408,1,15
423473,m-si,4,0.4147246778011322,-0.0447287149727344,-0.3057548403739929,-0.1342218816280365,1,14
57587,fx-h,4,0.464165061712265,0.175186425447464,0.0029443800449371,-0.0629391074180603,1,3
82540,ss-u,3,0.4032983779907226,-0.0791444852948188,-0.2649325430393219,-0.2265912741422653,0,22
396280,fx-o,4,0.4869351387023926,0.0864118933677673,-0.0555901676416397,-0.046008288860321,1,6
1977,m-sp,5,0.5852029919624329,0.3772377669811249,0.1113823652267456,-0.0114399492740631,1,15
138116,fx-o,4,0.4738244414329529,0.1788423061370849,0.0674216300249099,0.0612364560365676,1,6
167264,sp-s,2,0.4077604711055755,0.0883397981524467,-0.0067105293273925,-0.0651166886091232,0,18
51027,ss-n,4,0.4681941270828247,0.096339114010334,-0.0860897079110145,-0.076167456805706,1,20
99776,is-e,4,0.4928709268569946,0.0508156977593898,-0.0551587603986263,0.0687819570302963,1,8
201183,fx-o,4,0.3641870319843292,0.1192195490002632,0.0395561605691909,0.0203761309385299,1,6
42343,fx-ex,4,0.6001057624816895,-0.0939442887902259,-0.0811935663223266,-0.2641578316688537,1,2
477659,ss-s,4,0.5586919784545898,-0.0096002230420708,-0.3265236020088196,-0.2748985588550567,1,21
22889,ss-i,3,0.2254528403282165,-0.0329434946179389,-0.2706345915794372,-0.3262066841125488,0,19
358656,is-w,5,0.5951564311981201,0.0296988040208816,-0.0588481202721595,-0.1240590214729309,1,12
4279,is-s,4,0.5946394205093384,0.0827574953436851,-0.0319729894399642,-0.0303287059068679,1,11
186660,is-e,5,0.3792530298233032,-0.07380061596632,-0.2271161526441574,-0.4232968688011169,1,8
32168,sp-p,4,0.3575448989868164,0.0703930482268333,-0.0301476716995239,-0.1718108355998993,1,17
20761,ss-u,4,0.3766086101531982,-0.0491765588521957,-0.2217193990945816,-0.3220506906509399,1,22
410241,fx-h,4,0.3756936490535736,0.4176706075668335,-0.0290635228157043,-0.1403549462556839,1,3
148275,is-k,4,0.5364909172058105,0.3273140788078308,0.1285694390535354,0.1077890992164611,1,9
126851,ss-u,3,0.554425060749054,0.0738886073231697,-0.3595307469367981,-0.2080987095832824,0,22
209413,sp-s,4,0.3836062550544739,0.168485477566719,0.073021113872528,-0.0178058594465255,1,18
151445,is-p,5,0.5750219225883484,-0.0230610743165016,-0.1724457740783691,-0.1397393941879272,1,10
247929,is-s,4,0.5553483366966248,0.0541634112596511,-0.1866985410451889,-0.2376964688301086,1,11
265290,is-p,3,0.7125425338745117,0.1522992551326751,0.0037087202072143,0.002568706870079,0,10
378367,fx-o,4,0.3515205085277557,0.1645382791757583,0.0005458146333694,-0.0528934895992279,1,6
236509,sp-s,4,0.5822489857673645,0.0446398109197616,-0.2389735877513885,0.1212933287024498,1,18
97311,fx-ex,3,0.6381918787956238,-0.003910616505891,-0.189374566078186,-0.1618379950523376,0,2
74200,m-si,4,0.499618649482727,0.2501547336578369,0.1041011214256286,0.061335802078247,1,14
485400,m-sp,5,0.5653772950172424,0.2364826202392578,-0.0252807438373565,0.0517138242721557,1,15
246946,is-w,5,0.6680881381034851,0.0799219161272049,-0.0821216404438018,-0.0292465984821319,1,12
269904,is-p,5,0.4127701222896576,0.111170545220375,-0.1642562299966812,-0.100922480225563,1,10
168774,fx-v,2,0.2654025256633758,0.0620960481464862,-0.1973886489868164,-0.1828111857175827,0,7
119317,is-w,5,0.4267793297767639,0.0456577353179454,-0.1291336268186569,-0.2202502489089965,1,12
247913,is-s,4,0.6499150991439819,0.089845098555088,-0.1928982883691787,-0.1915518045425415,1,11
373335,is-w,5,0.4870507717132568,0.3275864720344543,0.020795315504074,-0.0865688025951385,1,12
107123,fx-h,4,0.4169096052646637,-0.014626869931817,-0.1793282628059387,-0.079280637204647,1,3
142843,is-p,4,0.6120558381080627,0.2140554785728454,-0.0100586712360382,-0.0384881645441055,1,10
10592,is-p,4,0.4132768809795379,0.1085504218935966,-0.1556846052408218,-0.2075639069080352,1,10
14998,fx-ex,4,0.6014220714569092,0.080588161945343,-0.2435352504253387,-0.1374866217374801,1,2
156723,sp-s,4,0.7074201107025146,-0.2286067903041839,-0.2188604027032852,-0.2744503617286682,1,18
236679,sp-s,4,0.5276070237159729,-0.0321504324674606,-0.2054355144500732,0.0977221578359603,1,18
94243,sp-p,4,0.3531126976013183,-0.0159179735928773,-0.1019194424152374,-0.1348300129175186,1,17
152172,is-p,4,0.6330158710479736,-0.0460568256676197,-0.0943121463060379,-0.1404364258050918,1,10
129427,fx-n,4,0.5088613033294678,0.1503899544477462,-0.0676239877939224,-0.0828387141227722,1,5
56697,fx-m,3,0.6383620500564575,0.1163247153162956,-0.0372311845421791,-0.0211182702332735,0,4
249460,m-sp,3,0.5924952626228333,-0.0962333381175994,-0.2347875088453292,-0.0483918637037277,0,15
16746,fx-n,4,0.5592970252037048,0.1517786532640457,-0.1895225346088409,-0.0689331293106079,1,5
12834,fx-o,4,0.5053176879882812,-0.011318739503622,-0.1240066140890121,-0.1068430393934249,1,6
184354,ss-u,4,0.2616791725158691,0.056818563491106,-0.2529326379299164,-0.2862425744533539,1,22
178067,fx-o,4,0.3989635407924652,0.0928688198328018,0.0728380680084228,-0.1186940893530845,1,6
3046,is-e,4,0.4630374014377594,-0.1682469397783279,-0.1486477851867675,-0.062994360923767,1,8
65439,ss-u,4,0.4441248774528503,-0.077643983066082,-0.2942377626895904,-0.1528085768222808,1,22
83782,fx-ex,2,0.3774899840354919,0.0163531396538019,-0.2664963006973266,0.0107959732413291,0,2
139301,m-m,4,0.4087889790534973,0.0396956987679004,-0.1976038217544555,-0.22199147939682,1,13
383605,is-s,4,0.4921263754367828,0.1235744208097457,-0.1865240633487701,-0.2004689574241638,1,11
3270,is-e,3,0.58193439245224,0.0799822211265564,-0.1544076204299926,-0.1935605257749557,0,8
353397,is-e,3,0.5632211565971375,-0.0995231419801712,-0.1367655545473098,-0.168692260980606,0,8
464388,m-si,3,0.5360885262489319,-0.0775400027632713,-0.2352363020181656,-0.2359446585178375,0,14
34329,fx-n,4,0.4741447865962982,0.2120387107133865,-0.0025015771389007,0.1547668874263763,1,5
61516,sp-s,4,0.6085341572761536,0.0053338157013058,-0.0374256521463394,-0.0335683263838291,1,18
109566,fx-o,4,0.500688910484314,0.3096235990524292,0.1007316410541534,0.1088659912347793,1,6
248386,is-w,4,0.6253571510314941,0.1297161132097244,0.0255234390497207,-0.0333025604486465,1,12
236528,sp-s,4,0.5683317184448242,-0.0369935259222984,-0.2358973622322082,0.1041575074195861,1,18
255166,sp-p,3,0.4886884689331054,0.2010507732629776,0.0236215740442276,-0.169971615076065,0,17
83593,is-p,5,0.6298656463623047,-0.0893755480647087,-0.1885158270597458,-0.1745789945125579,1,10
415391,m-si,3,0.6639159917831421,0.2953390777111053,0.0465544760227203,0.001232773065567,0,14
169053,fx-ex,4,0.3886084854602813,0.0705072954297065,-0.0586154907941818,-0.1734390407800674,1,2
25907,fx-v,4,0.4619195163249969,0.2383806258440017,0.0568943917751312,0.0790818855166435,1,7
56966,fx-n,2,0.5678173899650574,0.1185443699359893,-0.1083192750811576,-0.2614310979843139,0,5
99796,fx-o,4,0.5359475016593933,0.0554964169859886,-0.126884251832962,-0.1146275252103805,1,6
173891,m-m,4,0.3199707865715027,0.4770411550998688,0.1943583786487579,0.0510925352573394,1,13
128841,is-s,4,0.4247422814369201,0.1085520014166832,-0.120648555457592,0.0211847424507141,1,11
196688,ss-n,1,0.3411677181720733,-0.0524393431842327,-0.1812023520469665,-0.1365707665681839,0,20
180749,ss-n,4,0.5744028091430664,0.1001224741339683,-0.1101738587021827,-0.1053474619984626,1,20
76461,fx-h,4,0.2287320345640182,0.0060730120167136,-0.2205387949943542,-0.3856320381164551,1,3
356450,is-w,5,0.6122316718101501,0.0795437172055244,-0.0131355673074722,-0.1224036663770675,1,12
340298,fx-n,4,0.63177889585495,-0.0088536888360977,-0.281825840473175,-0.2162907123565673,1,5
156754,sp-s,4,0.6417100429534912,-0.2384381294250488,-0.2814118266105652,-0.2540915310382843,1,18
30856,m-si,2,0.6363222599029541,0.1720287650823593,-0.0893372297286987,-0.0361164808273315,0,14
3090,fx-el,3,0.6552051901817322,0.1465196311473846,-0.1160437911748886,-0.1331282705068588,0,1
81879,ss-u,2,0.5915330648422241,0.12245574593544,-0.0753965005278587,-0.1450155079364776,0,22
129159,m-sp,4,0.4960828721523285,-0.1263181120157241,-0.173003688454628,-0.0987657606601715,1,15
30023,fx-h,4,0.4380678832530975,0.1294746249914169,-0.1312271654605865,-0.139967679977417,1,3
343896,fx-h,3,0.5239565968513489,-0.1241815909743309,-0.1743633151054382,-0.2108379155397415,0,3
270469,fx-h,4,0.5486043095588684,-0.1134943664073944,-0.2314502596855163,-0.2793631851673126,1,3
164925,ss-n,3,0.4214603304862976,-0.000254307873547,-0.1612226665019989,-0.1098377555608749,0,20
3909,is-e,4,0.4407985806465149,0.2599259912967682,-0.0376898944377899,-0.2280888259410858,1,8
142817,is-p,4,0.5853280425071716,0.0975084602832794,-0.0059986487030982,-0.0333641320466995,1,10
349847,fx-o,4,0.3805240392684936,0.1005464643239975,-0.0548086762428283,-0.2428992390632629,1,6
240674,sp-s,4,0.5770768523216248,0.0081523926928639,-0.1473145186901092,-0.0332137048244476,1,18
137412,fx-o,1,-0.0552053302526474,0.0153863113373517,-0.1137295439839363,-0.1424074321985244,0,6
152435,ss-u,4,0.3335306644439697,-0.257213145494461,-0.4532607197761535,-0.3008322119712829,1,22
249464,m-sp,4,0.6272379159927368,0.0080047510564327,-0.1460393518209457,-0.0483528226613998,1,15
395124,ss-u,4,0.3937973976135254,-0.1234798580408096,-0.3455426096916199,-0.4736335277557373,1,22
54944,fx-n,4,0.4939903318881988,0.1458204388618469,-0.0965236872434616,-0.0218650251626968,1,5
202002,fx-n,4,0.5673384070396423,-0.0354105159640312,-0.1796559989452362,-0.2188113927841186,1,5
117236,fx-v,2,0.5122382044792175,0.0585958287119865,-0.17471344769001,-0.2569295167922973,0,7
156718,sp-s,4,0.6166788339614868,-0.2077228128910064,-0.2864519953727722,-0.2272073775529861,1,18
83905,ss-u,3,0.617348849773407,0.040229458361864,-0.1080344319343566,-0.1797441244125366,0,22
117663,ss-n,4,0.3280251026153564,0.2572914958000183,0.0096464157104492,0.0899130329489708,1,20
