index,split
836968,train
813465,train
835128,train
830364,train
823335,train
805314,train
807948,train
798620,train
803052,train
842255,train
823773,train
810520,train
832174,train
837303,train
829553,train
832519,train
802910,train
832190,train
802610,train
812796,train
800788,train
840475,train
811215,train
822621,train
841940,train
798116,train
800035,train
808405,train
831814,train
822800,train
829292,train
803814,train
833624,train
829729,train
842302,train
831436,train
814409,train
799880,train
842279,train
835804,train
836990,train
800207,train
835426,train
830787,train
807977,train
802773,train
816888,train
818274,train
831598,train
814105,train
831110,train
811505,train
816976,train
836567,train
811629,train
812618,train
829368,train
809943,train
809902,train
801532,train
811407,train
832742,train
799102,train
818474,train
842488,train
806535,train
815878,train
830428,train
833396,train
833390,train
830849,train
800948,train
809347,train
831464,train
837199,train
801358,train
803036,train
842362,train
829379,train
800998,train
819967,train
829297,train
838458,train
811255,train
837135,train
815110,train
803273,train
834638,train
835116,train
841549,train
830452,train
829143,train
801053,train
839976,train
834335,train
798880,train
835659,train
830596,train
803766,train
839293,train
814753,train
801447,train
817979,train
838418,train
815365,train
798748,train
810076,train
822630,train
811926,train
824884,train
810656,train
815395,train
803787,train
806772,train
811686,train
819004,train
811434,train
816168,train
805182,train
820035,train
840146,train
811183,train
802357,train
798294,train
804850,train
823844,train
824525,train
801986,train
799519,train
822587,train
801688,train
805651,train
801609,train
813295,train
840470,train
827512,train
833415,train
798715,train
819857,train
816570,train
831723,train
806678,train
826451,train
817240,train
815397,train
827431,train
802626,train
811934,train
807808,train
843023,train
816554,train
838491,train
813330,train
802982,train
798107,train
817872,train
815056,train
828113,train
834965,train
827276,train
842373,train
810971,train
814889,train
808887,train
835758,train
799664,train
811430,train
818994,train
811342,train
831393,train
801373,train
798683,train
816613,train
841272,train
811002,train
801870,train
824354,train
800041,train
807379,train
825683,train
805907,train
827377,train
798555,train
818723,train
814857,train
798925,train
829056,train
827015,train
835608,train
822567,train
824196,train
799081,train
828172,train
819708,train
837689,train
838000,train
828658,train
818007,train
829472,train
827414,train
811521,train
824157,train
804871,train
831868,train
835478,train
837580,train
808135,train
809577,train
842207,train
841711,train
819414,train
826327,train
805332,train
837015,train
826393,train
803215,train
833806,train
814642,train
808294,train
803448,train
813247,train
824086,train
835377,train
800246,train
814556,train
838335,train
826300,train
807973,train
839955,train
804672,train
806553,train
805310,train
836482,train
810454,train
836252,train
832429,train
842893,train
801410,train
809159,train
817290,train
838367,train
800358,train
806143,train
810939,train
836828,train
834446,train
825313,train
814067,train
831895,train
803601,train
827166,train
798814,train
798190,train
838193,train
833931,train
839929,train
837843,train
802543,train
836455,train
814235,train
830115,train
832544,train
843001,train
833690,train
840684,train
800085,train
840770,train
808480,train
837693,train
823375,train
816064,train
798516,train
829433,train
834629,train
832491,train
811418,train
826330,train
799109,train
830694,train
816288,train
827688,train
810464,train
817892,train
822744,train
840875,train
802213,train
830025,train
803106,train
814074,train
816228,train
816432,train
830990,train
816487,train
826820,train
806845,train
818576,train
828995,train
809355,train
842462,train
803288,train
833109,train
829376,train
813090,train
834994,train
824512,train
839333,train
820172,train
824789,train
818319,train
825408,train
837442,train
832289,train
836707,train
798704,train
823677,train
801570,train
828129,train
823405,train
826068,train
812461,train
830055,train
832183,train
825017,train
837048,train
803931,train
810195,train
837287,train
798560,train
833550,train
838377,train
805165,train
830923,train
818396,train
816850,train
805932,train
827795,train
814146,train
801796,train
806168,train
837006,train
840807,train
834998,train
814647,train
827843,train
801884,train
813219,train
800669,train
798962,train
827448,train
798457,train
803127,train
800879,train
809544,train
800263,train
835179,train
828199,train
832276,train
810306,train
828816,train
810515,train
841758,train
812153,train
825961,train
841708,train
829431,train
842390,train
834084,train
836309,train
817623,train
818551,train
823235,train
825698,train
798236,train
806840,train
842300,train
806799,train
807630,train
829696,train
810533,train
831820,train
806226,train
802728,train
814565,train
800127,train
825478,train
824495,train
836578,train
799103,train
828100,train
813287,train
831028,train
830372,train
820328,train
842246,train
823410,train
825515,train
817569,train
824213,train
805965,train
799696,train
819367,train
825505,train
841323,train
833965,train
809135,train
806991,train
842102,train
833407,train
832488,train
810104,train
806874,train
814364,train
830445,train
800942,train
838204,train
806978,train
836803,train
837095,train
812841,train
832243,train
837669,train
840431,train
831396,train
798578,train
841376,train
810337,train
831181,train
842954,train
838843,train
839060,train
818199,train
834016,train
820241,train
809889,train
800586,train
823593,train
824406,train
813860,train
801727,train
835822,train
813552,train
799330,train
833821,train
813619,train
829877,train
823464,train
840388,train
799908,train
832084,train
841532,train
841483,train
840032,train
834668,train
807589,train
839483,train
836850,train
813194,train
829580,train
802378,train
822582,train
813532,train
813926,train
838199,train
816518,train
830316,train
815200,train
800178,train
825080,train
833412,train
828868,train
811299,train
819678,train
838899,train
830643,train
806275,train
830206,train
815083,train
842450,train
836824,train
829285,train
830092,train
813518,train
834747,train
825609,train
815062,train
829499,train
837193,train
832557,train
801555,train
818887,train
815307,train
814015,train
840015,train
832661,train
797611,train
839674,train
813019,train
839608,train
799555,train
800253,train
841367,train
830094,train
805031,train
831529,train
826002,train
817081,train
801543,train
802355,train
827367,train
829482,train
810211,train
811029,train
840251,train
835770,train
810653,train
815450,train
800762,train
817615,train
813218,train
831498,train
805062,train
825585,train
806859,train
800171,train
834190,train
812579,train
824063,train
818539,train
811716,train
824739,train
823865,train
835287,train
841887,train
809480,train
800938,train
829396,train
836434,train
827978,train
832119,train
812502,train
820292,train
840125,train
829329,train
801774,train
831202,train
833727,train
816956,train
842510,train
840455,train
806966,train
813286,train
818744,train
798254,train
798827,train
828938,train
823085,train
814355,train
814667,train
808785,train
832616,train
798771,train
807675,train
839745,train
801844,train
814774,train
806199,train
802383,train
803404,train
818993,train
828078,train
800014,train
835100,train
838958,train
799426,train
808513,train
811442,train
837956,train
813114,train
819043,train
838065,train
823494,train
828832,train
842776,train
826043,train
830903,train
827878,train
798867,train
835614,train
806560,train
818139,train
833953,train
820263,train
829700,train
810740,train
802476,train
817122,train
828144,train
839072,train
812365,train
839949,train
818496,train
802574,train
817095,train
802363,train
823195,train
801355,train
799726,train
833811,train
808672,train
829411,train
826971,train
825925,train
830789,train
831182,train
838188,train
822806,train
817921,train
833889,train
799815,train
798922,train
808296,train
814119,train
825837,train
810593,train
805163,train
799510,train
841584,train
833625,train
811091,train
805068,train
804989,train
812833,train
831457,train
824749,train
808275,train
818310,train
805042,train
802484,train
810270,train
800208,train
820246,train
810583,train
808816,train
839369,train
811548,train
841498,train
813577,train
816517,train
833389,train
825134,train
809626,train
801746,train
825125,train
834504,train
838550,train
833113,train
810055,train
809795,train
829106,train
818298,train
837430,train
805157,train
830645,train
816714,train
808732,train
811690,train
802931,train
830535,train
809247,train
837591,train
809411,train
820281,train
805131,train
803547,train
824988,train
834611,train
824584,train
822302,train
818725,train
830446,train
824485,train
837820,train
834469,train
826423,train
839415,train
836136,train
823425,train
832893,train
827221,train
803658,train
822423,train
825535,train
817149,train
841285,train
811010,train
816494,train
799540,train
798468,train
801451,train
820162,train
826450,train
817190,train
840445,train
834939,train
831993,train
828762,train
825792,train
819229,train
819739,train
800909,train
800294,train
822514,train
831353,train
831691,train
835906,train
803275,train
839202,train
816317,train
815198,train
837934,train
800687,train
802638,train
811266,train
813768,train
832847,train
810072,train
829250,train
798225,train
816238,train
800431,train
813088,train
840339,train
813928,train
815945,train
807676,train
834662,train
805694,train
825465,train
802526,train
814387,train
808880,train
825957,train
799518,train
802426,train
822309,train
835245,train
817519,train
809796,train
829964,train
805916,train
838471,train
841942,train
808077,train
805920,train
830692,train
836179,train
819539,train
812034,train
818705,train
839367,train
827966,train
811133,train
834822,train
837966,train
811714,train
806998,train
827930,train
812143,train
806107,train
834501,train
840547,train
805389,train
802444,train
840358,train
834696,train
801359,train
823622,train
819987,train
814524,train
815345,train
836804,train
831424,train
826172,train
815513,train
835768,train
811123,train
835623,train
833871,train
836265,train
832038,train
810874,train
801922,train
833265,train
838518,train
818219,train
834728,train
828229,train
836830,train
825754,train
813169,train
824187,train
809126,train
838515,train
842888,train
822709,train
832966,train
831538,train
832142,train
804567,train
810764,train
807454,train
811909,train
799826,train
828011,train
802761,train
808143,train
829825,train
814274,train
806539,train
824677,train
806185,train
811344,train
836116,train
839078,train
799399,train
811163,train
828690,train
842277,train
835232,train
831445,train
841933,train
806849,train
811331,train
824040,train
811181,train
839496,train
803494,train
815316,train
829993,train
807134,train
806901,train
808379,train
808972,train
837513,train
825281,train
800470,train
815931,train
824020,train
827201,train
818531,train
815114,train
834554,train
806527,train
838239,train
817943,train
801150,train
827835,train
813094,train
838917,train
814706,train
814699,train
802787,train
808139,train
814348,train
817947,train
810347,train
800594,train
836512,train
810765,train
810560,train
809297,train
834724,train
803539,train
823790,train
837422,train
800581,train
807572,train
835403,train
824926,train
842580,train
841491,train
828336,train
814480,train
830638,train
802639,train
841693,train
818921,train
800268,train
808031,train
802682,train
819415,train
840817,train
805156,train
835992,train
800359,train
823493,train
825424,train
828679,train
823265,train
816680,train
827902,train
817307,train
829572,train
807538,train
838310,train
799176,train
827584,train
819781,train
831285,train
819819,train
841316,train
840020,train
807656,train
825964,train
800662,train
798097,train
818851,train
813794,train
808243,train
807627,train
834766,train
830510,train
803727,train
809548,train
832072,train
831578,train
817391,train
831237,train
798499,train
834637,train
814378,train
834000,train
803333,train
804511,train
840887,train
815419,train
807202,train
823933,train
800062,train
841484,train
829888,train
829265,train
809745,train
800216,train
803031,train
818957,train
802048,train
841290,train
801397,train
832902,train
805369,train
802851,train
820187,train
799673,train
808224,train
837993,train
839687,train
826298,train
798592,train
811139,train
812264,train
838885,train
816409,train
819036,train
802005,train
837972,train
812354,train
833021,train
802959,train
818881,train
832898,train
805985,train
806582,train
822694,train
810561,train
824594,train
824045,train
840173,train
811329,train
803745,train
818346,train
810828,train
813840,train
840026,train
809203,train
813887,train
815416,train
829840,train
819280,train
819692,train
835281,train
838172,train
803189,train
809079,train
802158,train
828386,train
808566,train
825967,train
811349,train
842203,train
836289,train
803258,train
829547,train
825851,train
838056,train
800443,train
817132,train
820220,train
839385,train
827576,train
841714,train
836152,train
819227,train
808193,train
840362,train
841833,train
832676,train
799218,train
837241,train
842882,train
810341,train
803259,train
838064,train
815253,train
836035,train
801311,train
798678,train
806266,train
813217,train
801639,train
842230,train
801880,train
827364,train
842213,train
815969,train
832707,train
814191,train
814631,train
831079,train
832563,train
814810,train
832494,train
803711,train
839285,train
829320,train
824853,train
836230,train
832854,train
801113,train
814571,train
815613,train
813837,train
805022,train
822335,train
835132,train
834035,train
811401,train
805516,train
836231,train
835676,train
839314,train
841159,train
831069,train
831316,train
809465,train
831291,train
801060,train
803203,train
832891,train
798365,train
802544,train
818633,train
835522,train
834213,train
816138,train
836098,train
829570,train
806946,train
823836,train
824838,train
835481,train
842495,train
811589,train
837571,train
800576,train
815176,train
798422,train
830077,train
825910,train
827280,train
835375,train
834547,train
824224,train
823256,train
805929,train
812054,train
842899,train
798255,train
833279,train
838677,train
833955,train
824981,train
827157,train
840065,train
811535,train
800429,train
811308,train
828034,train
809487,train
814919,train
805900,train
802088,train
838508,train
814053,train
837046,train
798744,train
830374,train
808823,train
815422,train
828076,train
837687,train
840881,train
811311,train
839604,train
815695,train
831294,train
832751,train
822843,train
833193,train
800527,train
841334,train
809016,train
797596,train
814614,train
814596,train
827488,train
835926,train
841488,train
834297,train
829706,train
839474,train
835028,train
825896,train
803173,train
837982,train
810982,train
805655,train
809478,train
801662,train
839970,train
828200,train
798388,train
832936,train
826345,train
836593,train
838043,train
842742,train
826978,train
800563,train
840361,train
834175,train
809511,train
834563,train
837187,train
804686,train
842348,train
817238,train
798212,train
826596,train
809468,train
827442,train
829730,train
800174,train
818006,train
813717,train
828405,train
814333,train
842610,train
835806,train
817476,train
813854,train
803496,train
841936,train
840341,train
809106,train
828715,train
811699,train
802592,train
800451,train
817827,train
826303,train
818547,train
836419,train
839055,train
798916,train
816915,train
801469,train
839505,train
838971,train
815258,train
831403,train
824126,train
826601,train
806129,train
819477,train
829076,train
800549,train
826293,train
810063,train
837787,train
818022,train
814766,train
831721,train
830448,train
823909,train
818017,train
798551,train
818668,train
839434,train
807101,train
802929,train
800132,train
835124,train
836037,train
811240,train
799219,train
812081,train
825704,train
834837,train
810524,train
833519,train
807826,train
813691,train
830278,train
809345,train
805835,train
823348,train
801891,train
809688,train
833728,train
808894,train
835257,train
841456,train
842215,train
807689,train
833984,train
798608,train
829657,train
802132,train
811986,train
838200,train
818111,train
842979,train
805759,train
837856,train
803812,train
798984,train
830974,train
833963,train
815808,train
807966,train
830763,train
804481,train
834391,train
800290,train
810311,train
810614,train
833632,train
833013,train
798822,train
826030,train
823075,train
799674,train
825634,train
811284,train
840795,train
805194,train
841550,train
834050,train
818375,train
796149,train
842518,train
841259,train
839777,train
810012,train
807049,train
843238,train
813402,train
834683,train
837726,train
827932,train
838207,train
835823,train
840058,train
831730,train
814641,train
833555,train
798325,train
842177,train
806889,train
801625,train
834653,train
832708,train
804776,train
800569,train
812812,train
838451,train
800815,train
798324,train
831642,train
800218,train
811539,train
798932,train
833122,train
808168,train
842850,train
832081,train
837898,train
812063,train
805903,train
818137,train
827345,train
800746,train
822634,train
833199,train
808138,train
803219,train
809915,train
842465,train
829815,train
824769,train
812873,train
811232,train
825400,train
827538,train
813610,train
838507,train
819952,train
841519,train
839422,train
841787,train
828035,train
842844,train
839484,train
800575,train
836474,train
809750,train
841977,train
822560,train
805812,train
798798,train
843146,train
809640,train
814385,train
835162,train
841973,train
833093,train
823088,train
829990,train
822834,train
825010,train
842527,train
807838,train
839085,train
816045,train
832239,train
837063,train
812197,train
798914,train
830027,train
817715,train
828866,train
810482,train
810315,train
814140,train
843160,train
828704,train
838731,train
835398,train
815175,train
832985,train
836003,train
826975,train
824137,train
839624,train
808378,train
816840,train
834372,train
835685,train
833156,train
832933,train
802411,train
827953,train
807863,train
801787,train
820053,train
822549,train
839755,train
825075,train
814747,train
802698,train
809661,train
835447,train
799925,train
826508,train
811292,train
811519,train
806160,train
799095,train
835123,train
804939,train
805212,train
807584,train
803532,train
809925,train
823244,train
830719,train
818902,train
825379,train
824442,train
828471,train
833026,train
820147,train
828933,train
832555,train
805589,train
815482,train
833378,train
839231,train
831600,train
830748,train
811055,train
814425,train
807562,train
809330,train
828241,train
832152,train
819370,train
802782,train
822639,train
799056,train
813044,train
818126,train
798876,train
816731,train
806353,train
809069,train
809227,train
814533,train
798476,train
818325,train
818086,train
813935,train
814011,train
825043,train
804733,train
839394,train
806472,train
815330,train
843067,train
808117,train
826231,train
803329,train
822462,train
835454,train
814069,train
835214,train
839349,train
825911,train
822667,train
815925,train
824837,train
803446,train
830229,train
836226,train
822356,train
808803,train
836469,train
816586,train
832298,train
800169,train
840891,train
832046,train
837858,train
839357,train
842889,train
822301,train
828956,train
826540,train
806529,train
838478,train
842779,train
802867,train
800411,train
810863,train
802035,train
827840,train
838206,train
803465,train
838137,train
838488,train
831259,train
832693,train
826747,train
801690,train
800684,train
806625,train
814080,train
800927,train
826289,train
808319,train
831708,train
807110,train
809474,train
823652,train
798193,train
823521,train
835904,train
799346,train
802589,train
801716,train
818084,train
815364,train
840044,train
815754,train
823541,train
841646,train
842258,train
813022,train
813966,train
824097,train
833323,train
827085,train
818912,train
842871,train
841960,train
813161,train
826641,train
841890,train
809701,train
836121,train
838500,train
810469,train
825715,train
803152,train
817634,train
838603,train
816677,train
828498,train
806546,train
805857,train
829352,train
803345,train
834927,train
834858,train
829052,train
810898,train
811237,train
841836,train
815009,train
833146,train
805725,train
802538,train
816886,train
837223,train
842388,train
809733,train
808819,train
840304,train
815061,train
816165,train
816994,train
801274,train
815525,train
810078,train
833915,train
801414,train
830476,train
835827,train
806568,train
823824,train
814650,train
836558,train
838562,train
842884,train
841501,train
802838,train
839763,train
802256,train
824860,train
819385,train
822610,train
824117,train
811281,train
828082,train
840821,train
837144,train
807996,train
823351,train
813368,train
822763,train
816827,train
842995,train
829345,train
815802,train
803263,train
824391,train
837700,train
801704,train
801235,train
811770,train
799825,train
811230,train
817162,train
800071,train
823006,train
799383,train
831177,train
839170,train
835129,train
815698,train
824233,train
826371,train
841161,train
831744,train
834891,train
803747,train
817870,train
839303,train
807528,train
818107,train
817511,train
809905,train
816585,train
813784,train
823376,train
819545,train
812567,train
832586,train
822794,train
809328,train
808488,train
823876,train
835503,train
826490,train
837940,train
837806,train
823995,train
807153,train
809371,train
833449,train
833826,train
813982,train
808085,train
838408,train
811346,train
814078,train
839360,train
823759,train
822530,train
822891,train
834721,train
798646,train
809853,train
840414,train
800241,train
827135,train
815815,train
801134,train
807714,train
840192,train
831343,train
811452,train
806343,train
817042,train
813250,train
803104,train
817867,train
837666,train
802909,train
808773,train
807621,train
833534,train
799289,train
817665,train
832101,train
824945,train
801630,train
806164,train
811041,train
831969,train
837233,train
808008,train
833956,train
840033,train
815130,train
818541,train
815460,train
804777,train
809490,train
809900,train
835969,train
837791,train
802020,train
809884,train
805526,train
839534,train
809697,train
837295,train
835509,train
832549,train
798818,train
813587,train
838074,train
813307,train
805460,train
800257,train
807240,train
809828,train
833870,train
805885,train
830949,train
817530,train
828605,train
806810,train
807065,train
840792,train
839704,train
825369,train
831894,train
834089,train
810378,train
824027,train
809424,train
825279,train
809310,train
823852,train
826810,train
809736,train
809747,train
839363,train
809019,train
842381,train
802613,train
825422,train
806071,train
808148,train
820155,train
840810,train
809593,train
834188,train
817819,train
804768,train
806615,train
833086,train
809800,train
828817,train
837840,train
823283,train
838537,train
808874,train
841591,train
829977,train
815882,train
802292,train
810093,train
810773,train
825630,train
813193,train
798803,train
823313,train
834521,train
830457,train
801095,train
812049,train
813076,train
842802,train
827220,train
813556,train
806239,train
806937,train
828667,train
816997,train
818552,train
818085,train
814150,train
809185,train
802789,train
830958,train
823837,train
829027,train
799285,train
835022,train
807610,train
801489,train
813748,train
831298,train
840340,train
839699,train
829792,train
824096,train
802542,train
807417,train
818513,train
832970,train
839171,train
824221,train
803028,train
817244,train
802685,train
813416,train
801089,train
807926,train
825293,train
800760,train
836185,train
800795,train
833419,train
813297,train
811309,train
803808,train
799528,train
835169,train
825363,train
820203,train
842270,train
807094,train
824604,train
841988,train
840476,train
805860,train
843119,train
822684,train
805251,train
816096,train
805283,train
803818,train
808501,train
817812,train
838852,train
801605,train
841068,train
817309,train
807728,train
827397,train
817778,train
819578,train
837310,train
827520,train
799192,train
822810,train
803665,train
831057,train
834450,train
814711,train
840889,train
806672,train
